Word,Count,Median WPM,Mistake-Free Entry Proportion
follow,20,133.58136081803679,0.85
begun,6,133.48535003123808,0.8333333333333334
had,428,133.45871039100615,0.9462616822429907
require,7,133.40778758430895,1.0
cleanse,6,133.36621415239384,0.5
blew,11,133.36215437669586,0.8181818181818182
war,71,133.3128426556659,1.0
waters,29,133.28611549278932,1.0
Machir,12,133.19826639440484,0.9166666666666666
empty,12,133.13331446517998,0.8333333333333334
form,7,133.12735573016192,0.8571428571428571
captivity,5,133.10027639258323,0.8
horses,7,132.9393650631287,0.7142857142857143
Let's,22,132.91836141260882,0.9545454545454546
hidden,18,132.91134821890046,0.8888888888888888
heap,8,132.89641819185195,0.75
strength,22,132.75931916257213,0.9545454545454546
Naioth,6,132.70674310884345,1.0
Didn't,13,132.66306547861979,0.6153846153846154
barren,5,132.6463480710181,1.0
beside,12,132.63984504136673,0.6666666666666666
met,11,132.6268741835158,1.0
Tabor,8,132.59538010602768,0.875
off,71,132.55225688627382,0.9154929577464789
neighbors,6,132.52705170967005,0.6666666666666666
played,6,132.5143348718506,0.5
borders,16,132.42564957216845,0.8125
And,9,132.36500975088907,0.6666666666666666
pillars,10,132.32389352805228,0.9
vows,16,132.1863505638595,0.875
Joseph,34,132.1648308399206,0.8823529411764706
fat,13,132.1582992107947,0.9230769230769231
committed,6,132.15705180112158,0.8333333333333334
him,1480,132.15674671719734,0.970945945945946
captured,7,132.12495883137677,1.0
judges,19,132.12274643553016,1.0
dwelling,6,132.11231094873892,1.0
iron,20,132.03083089360615,0.95
widow,16,131.9867348158628,0.8125
cup,5,131.94367324589132,0.8
how,64,131.93547049929998,0.953125
unleavened,16,131.90781935197404,0.8125
taste,6,131.88879405190733,0.8333333333333334
humbled,7,131.86067977319965,0.7142857142857143
kindly,8,131.72009992793107,0.875
ten,64,131.70402796399242,0.890625
rejoice,19,131.66016255014446,0.8421052631578947
dispossess,8,131.62090236643687,0.625
apostles,6,131.61514566618703,0.8333333333333334
wrote,15,131.60238182764124,0.8666666666666667
tell,164,131.5536752785018,0.9451219512195121
valor,13,131.4144487558118,1.0
mightily,10,131.25330274007263,0.9
scatter,5,131.17555787090825,1.0
Benjamites,5,131.1350294119479,0.8
horn,5,131.05254579126114,1.0
Miriam,10,131.0184213418088,0.9
Abishai,5,131.01748490725367,0.8
Kibroth,5,130.9649057707503,1.0
wood,17,130.9505069830722,1.0
dig,5,130.8894812849857,1.0
lawful,7,130.85710495012438,0.8571428571428571
Horeb,9,130.85696701030434,1.0
few,18,130.84845136687446,1.0
quickly,18,130.82822009776575,0.6666666666666666
aroma,18,130.80484266032693,0.8888888888888888
There,86,130.79971685793993,0.9418604651162791
kingdom,34,130.78895927375672,0.8823529411764706
northward,13,130.70539645064656,0.8461538461538461
collectors,5,130.65911863455995,1.0
Hermon,10,130.6455788982902,0.9
soon,11,130.61558581362357,1.0
Their,28,130.59748577129233,0.9285714285714286
John,38,130.52534925112894,0.8421052631578947
watch,6,130.476222857018,0.6666666666666666
Benjamin,73,130.31510872013052,0.8082191780821918
virginity,7,130.28724960720808,0.8571428571428571
Bring,19,130.24264639164917,0.8421052631578947
burn,15,130.20677921595984,1.0
Nazirite,9,130.1960250339832,0.7777777777777778
merry,7,130.19090108811383,0.8571428571428571
fell,58,130.1449159676468,0.9655172413793104
Everyone,19,130.03735593960522,0.7894736842105263
Christ,27,129.9372312938662,0.5185185185185185
keeping,7,129.93628326852246,1.0
Pharisees,36,129.83856724761807,0.6944444444444444
Jordan,131,129.82601150691215,0.8320610687022901
bad,10,129.77717248294596,0.9
wisdom,5,129.75996029345214,0.8
full,56,129.74271055905143,0.9821428571428571
lift,10,129.60628012145833,0.8
earnestly,6,129.6047617116718,0.8333333333333334
call,29,129.39585345596106,0.8620689655172413
murmured,8,129.36147205235682,0.875
listened,16,129.32345876258228,0.8125
slave,7,129.2928457096755,1.0
carved,8,129.29170005358077,0.875
reign,9,129.23174741568815,0.8888888888888888
Others,6,129.1879246842283,0.8333333333333334
calf,5,129.18029451492396,0.8
fatherless,11,129.169705742799,0.8181818181818182
kill,58,129.09250067609594,0.9137931034482759
Beersheba,5,129.0479843421779,0.8
Son,67,129.02513624695982,0.8656716417910447
slayer,19,128.99286669447181,0.8947368421052632
add,10,128.82981113502944,0.8
Hor,14,128.7645898964913,0.9285714285714286
swore,44,128.75139395737713,0.9318181818181818
Lehi,5,128.70813499767252,1.0
Michmash,7,128.70266507021734,1.0
highway,6,128.67909874437015,1.0
Which,9,128.64309196244392,0.8888888888888888
Canaanites,29,128.59350532071704,0.9655172413793104
Master,6,128.54275934164772,0.8333333333333334
Man,37,128.53791690023672,1.0
Sihon,32,128.47743668872897,0.84375
However,16,128.4683891107124,1.0
firstborn,47,128.43212558378644,0.8936170212765957
fall,26,128.3940722649687,0.9230769230769231
fortified,13,128.37942491485651,0.7692307692307693
supper,6,128.33238264818678,0.8333333333333334
abhor,6,128.26374236747165,1.0
secretly,6,128.2628537647687,0.8333333333333334
Horon,8,128.2565659495033,1.0
divide,8,128.24099685545815,0.875
dedicates,6,128.22522007333416,0.5
Passover,28,128.22109279361004,0.8214285714285714
Ephraim,61,128.20667404262048,0.8688524590163934
harvest,17,128.1774659742235,0.7058823529411765
River,6,128.17738798434826,0.8333333333333334
Caleb,24,128.17267284956358,0.9583333333333334
by,489,128.14995253112176,0.9775051124744376
Beor,7,128.12419505307145,1.0
Noah,6,128.1125007676767,1.0
slaves,8,128.09242391075816,1.0
outstretched,6,127.98604234552326,0.6666666666666666
harm,5,127.97385920635945,1.0
Ithamar,6,127.93537249484532,1.0
Pagiel,5,127.85922982927418,0.8
vow,24,127.79850213218835,0.9583333333333334
born,43,127.71969783648154,0.9534883720930233
Samaritan,5,127.71405674122684,0.8
manna,10,127.62075158927702,0.7
sinner,9,127.56855746892644,0.8888888888888888
barley,12,127.51506859582456,1.0
my,463,127.5051440356547,0.9762419006479481
Abraham,28,127.48959523995714,0.8928571428571429
selected,5,127.48832983780696,0.8
Sinai,16,127.46080745025097,0.8125
Shemesh,18,127.40926668296075,0.7777777777777778
judged,23,127.32129262942343,0.8695652173913043
Whose,5,127.2808732486152,0.8
Pharisee,5,127.2290260299985,0.8
dew,8,127.19722444274085,1.0
Rimmon,12,127.17451061411079,1.0
needy,5,127.17323156083523,0.6
favor,18,127.05549813089229,0.8333333333333334
bitter,6,127.01214609089388,1.0
certainly,28,126.97982982790874,0.6071428571428571
judge,38,126.83218576876156,0.868421052631579
nor,135,126.77565146837898,0.9629629629629629
Barnea,10,126.74790106439511,0.9
farmers,5,126.73485303509605,1.0
ears,24,126.69692839020703,0.75
Jacob,29,126.64495972057055,1.0
salvation,5,126.62074554294975,0.6
written,29,126.61265330682106,0.8620689655172413
Paran,7,126.59109178487111,0.8571428571428571
Reuben,48,126.34163047455151,0.8958333333333334
diseases,5,126.33733331368084,0.8
mud,5,126.2308383340615,1.0
law,99,126.21521587534986,0.9797979797979798
pledged,5,126.13245168751708,0.8
bitterness,6,126.10053906722649,0.8333333333333334
multiply,11,126.02465593627983,1.0
neighbor's,9,125.95933780656928,0.8888888888888888
god,14,125.75624565054105,1.0
Manoah,18,125.75299892850197,0.8333333333333334
redeem,26,125.7317258494692,0.8076923076923077
see,141,125.7234774974183,0.9787234042553191
sinners,12,125.66289995194171,0.8333333333333334
Hormah,7,125.64291654902183,0.7142857142857143
Levite,22,125.63520095163614,0.9545454545454546
javelin,5,125.56907831549081,1.0
Jesse,29,125.52338019400057,0.8620689655172413
trees,29,125.51626408370932,0.9655172413793104
Gilgal,29,125.51200618216359,0.7586206896551724
Hear,13,125.51168892973828,0.8461538461538461
opposite,10,125.37815270706207,0.6
bag,5,125.32109178342705,1.0
doors,10,125.31859703802161,0.9
turn,44,125.27217304154416,0.9545454545454546
John's,6,125.18256750588434,0.8333333333333334
roof,7,125.18255789693302,1.0
Gibeah,35,125.17045782485731,0.6857142857142857
Geshurites,5,125.16272457973747,0.8
Midianites,9,125.15713739343781,1.0
trespass,16,125.1051489997279,0.9375
overcome,5,125.08410603171194,0.8
bull,38,125.08005044321405,0.9210526315789473
Jonah,5,125.04850840055039,0.8
torn,6,125.01882413731286,1.0
Command,6,124.9864594822248,0.8333333333333334
inquire,7,124.9800255137795,1.0
joy,9,124.94338502865892,1.0
will,1145,124.9358727590604,0.9344978165938864
high,31,124.93548253597166,0.9354838709677419
silver,61,124.85126226360194,0.8852459016393442
utterly,41,124.84771180154206,0.8536585365853658
Don't,92,124.69908840220054,0.8586956521739131
Judea,11,124.68475537682227,0.9090909090909091
lamb,29,124.66004167800727,0.9655172413793104
weeping,7,124.62885822755209,0.7142857142857143
small,8,124.57622772786861,0.875
Debir,13,124.55197616241246,0.8461538461538461
Saul,241,124.50267019320478,0.8589211618257261
Peter,21,124.35735744760669,0.9523809523809523
sprinkle,5,124.35109131683531,0.6
bronze,16,124.29515901891729,0.75
cart,7,124.2845546664319,0.8571428571428571
Mary,5,124.22858577401527,0.8
bars,6,124.22617840280986,1.0
transgressed,5,124.1960033726115,1.0
Samuel,124,124.16479165073318,0.6612903225806451
wore,5,124.14954329779985,0.6
Shechem,36,124.10066578849958,0.8888888888888888
Where,28,124.07680739432087,0.8571428571428571
eleven,8,123.97945935517946,0.625
says,40,123.96804675004549,0.65
Shelumiel,5,123.9023883217869,1.0
sanctified,5,123.7957382698122,0.8
Ataroth,6,123.76796545601111,1.0
They,486,123.7589100631362,0.9362139917695473
tenths,14,123.69255558456868,0.7857142857142857
obey,14,123.68297745217497,0.9285714285714286
Bethlehem,23,123.59568692251202,0.6956521739130435
avenged,5,123.53433497129076,1.0
Issachar,23,123.50532822570187,0.8260869565217391
Balak,41,123.47071233546498,1.0
sleep,11,123.44525840590201,0.9090909090909091
bow,8,123.40135594743239,1.0
pool,5,123.38950983517218,0.6
Merari,16,123.38142467284837,0.875
Listen,7,123.3328017461184,0.8571428571428571
Ashtaroth,10,123.29448551943665,0.9
Heshbon,27,123.2823756396374,0.9259259259259259
Edom,16,123.21122514530418,1.0
immediately,13,123.19223560403066,0.6923076923076923
Gezer,7,123.13324864502123,1.0
Kingdom,39,123.13009001835664,0.9487179487179487
Herod,8,123.10778818619474,0.875
Saul's,20,123.10492333969303,0.85
defect,23,123.02237264365169,0.9130434782608695
perverse,5,123.01722817837754,1.0
Ebed,5,123.00444507313384,1.0
Joshua,197,122.95823160105107,0.8578680203045685
Anath,6,122.82305754776647,1.0
Red,11,122.66447687859794,0.9090909090909091
Moab,72,122.63295767922742,0.9027777777777778
Bezek,6,122.50358598203306,0.8333333333333334
Jabesh,12,122.41983170984203,0.75
Most,26,122.38190166123755,0.8461538461538461
truly,13,122.34493645913773,1.0
Lachish,10,122.32099942702656,1.0
LORD's,225,122.28186104840391,0.8488888888888889
sanctuary,40,122.25825398666288,0.75
spy,17,122.25316661170933,1.0
Asherah,7,122.2303547445022,0.8571428571428571
exalted,7,122.19644620730598,0.7142857142857143
Egyptians,12,121.9701496166621,0.9166666666666666
Hittite,9,121.97009583655077,0.6666666666666666
besiege,5,121.96797063011267,0.6
Gideoni,5,121.93029593353755,0.8
skirt,6,121.88741248265535,1.0
rebellious,6,121.79497543962088,0.8333333333333334
melt,5,121.76535410379684,1.0
tumors,8,121.70074256629569,0.875
Some,9,121.61227473226297,1.0
seeking,6,121.56201137429711,0.8333333333333334
Moabitess,5,121.50684691082341,0.8
write,12,121.45289748453804,0.9166666666666666
Nethanel,5,121.44966879030687,0.8
Nun,26,121.4434516840892,1.0
Geba,6,121.34672754678462,0.8333333333333334
Nebo,5,121.26307620171708,1.0
Send,5,121.25336572819089,0.8
God,700,121.06744350161173,0.9528571428571428
These,85,120.97930326406191,0.8470588235294118
Eglon,13,120.93399744909888,0.8461538461538461
Carmel,9,120.84218949935081,0.8888888888888888
repay,6,120.77036965366825,0.8333333333333334
Hazor,16,120.76755256861047,0.875
mixed,29,120.69692820282877,0.896551724137931
Esau,8,120.69132461309025,0.75
bowl,14,120.6410006836431,0.6428571428571429
Zorah,9,120.62490940566698,1.0
deep,6,120.47204760381305,0.8333333333333334
Boaz,22,120.46272124035625,0.9545454545454546
tomb,11,120.37943598221597,1.0
Abidan,5,120.37621579977957,1.0
Hasn't,5,120.28521629537235,0.8
iniquity,26,120.2196306239836,0.7692307692307693
wall,17,120.15626322031804,1.0
Rehob,6,120.1543114003041,1.0
fifty,42,120.09871473173571,1.0
Abigail,9,120.0800419250889,0.6666666666666666
David,224,119.9757725179845,0.7857142857142857
Dagon,12,119.92930605966232,0.9166666666666666
watched,6,119.8675455378347,0.6666666666666666
Cana,5,119.79966501018671,1.0
Abiram,9,119.73691803492429,0.8888888888888888
too,21,119.70636029818854,1.0
sell,5,119.69841983123521,1.0
Deborah,8,119.67317879145915,0.75
Rock,5,119.63529181290835,0.8
Edomite,5,119.6079592831724,0.8
Kish,6,119.57907642132704,0.8333333333333334
Meribah,5,119.55018389380074,1.0
Ahimelech,11,119.47021596453948,0.7272727272727273
weep,9,119.37768413261668,1.0
well,65,119.33334427222323,0.8307692307692308
Korah,14,119.2519939622936,0.8571428571428571
Yes,18,119.18482117417973,0.9444444444444444
Jesus,215,119.1051865544537,0.7953488372093023
Whatever,7,118.96920618416806,0.7142857142857143
Ammon,39,118.94950930353673,0.8974358974358975
Jebusite,11,118.93689740961631,0.6363636363636364
Canaan,29,118.86252525415944,0.8620689655172413
wept,22,118.75718314875155,0.8636363636363636
Hebron,22,118.74570512417485,0.9090909090909091
Shiloh,24,118.43712087512532,0.8333333333333334
Amalekites,15,118.42837259579301,0.8
Micah,18,118.41544566371064,0.8888888888888888
Gaza,9,118.41390495014528,0.8888888888888888
Spirit,37,118.35410858890836,0.7837837837837838
contend,8,118.24400236855897,0.875
Jarmuth,6,118.1324784123515,1.0
Only,27,118.05002025295661,0.9629629629629629
Neither,9,117.97679901978134,0.7777777777777778
whoever,26,117.92486511822902,0.7307692307692307
Can,7,117.65663284365297,1.0
Dibon,7,117.59508640690959,0.5714285714285714
Speak,19,117.53061133743373,0.7894736842105263
Wait,6,117.40159038021643,1.0
Jazer,6,117.31873085927165,1.0
pity,5,117.31721916151915,1.0
upper,11,117.31682346711884,0.9090909090909091
Abimelech,39,117.27865310244931,0.8717948717948718
Galilee,27,117.05289243967908,0.8888888888888888
Your,66,116.9840747703777,0.8181818181818182
witnesses,12,116.98348802532715,0.9166666666666666
Mizpah,21,116.87805090266377,1.0
heifer,10,116.87434748711891,0.8
stretch,5,116.62487608606915,0.6
Samson,35,116.50279954609215,0.9142857142857143
Surely,14,116.43885552775443,0.7857142857142857
Ahiezer,5,115.8635871780389,1.0
Barak,13,115.79191344014109,1.0
Woman,5,115.71516019028203,0.6
tree,29,115.70422048017733,1.0
Ahitub,5,115.60600830115366,1.0
King,6,115.59633600327324,0.6666666666666666
ephah,11,115.53396525277483,1.0
vowed,6,115.52869587023818,0.6666666666666666
Dor,5,115.52761783977473,1.0
Seir,16,115.46604899034718,0.8125
uncircumcised,7,115.45188831184325,0.8571428571428571
oppressed,11,115.39751130307937,0.6363636363636364
Luz,5,115.32998150235241,1.0
highways,5,115.32620377131101,0.6
Nabal,16,115.31446188296147,0.9375
Kenite,6,115.31258964403352,0.6666666666666666
Nevertheless,16,115.28954927996179,0.5625
Gad,50,115.25406982542518,0.98
Blessed,18,114.88445377769102,0.8333333333333334
sixteen,5,114.8336347716246,0.6
Edrei,9,114.54852132177538,1.0
Libnah,10,114.53760434727106,0.9
vineyard,15,114.53078289186887,0.7333333333333333
Rise,5,114.42193087008343,1.0
Again,5,114.28782588935451,1.0
twelve,46,114.24869435862686,0.9130434782608695
poor,26,114.22714336931887,0.9615384615384616
Zippor,7,114.17983514334801,1.0
Arnon,22,114.16754613800944,1.0
sky,42,114.15713569118773,0.9761904761904762
While,13,114.09303830901946,0.9230769230769231
Even,11,114.08991426142944,1.0
Pharaoh,7,114.07846398237325,1.0
rebuked,6,114.04663411078607,1.0
Zerah,6,113.89975545913698,0.6666666666666666
womb,13,113.88238085352472,0.9230769230769231
Return,6,113.80666266125333,1.0
Judah,79,113.4961486027773,0.8734177215189873
Jericho,43,113.40727847913277,0.7674418604651163
Those,36,113.36325035488252,0.8611111111111112
Peor,13,113.32977761156076,0.9230769230769231
Enan,7,113.2435500720512,0.8571428571428571
Zin,10,113.23013179659421,0.8
Cursed,16,113.09305447695681,0.875
Perez,7,112.97330873778878,0.8571428571428571
Zebul,6,112.93135260298962,1.0
Ramah,22,112.87700357437868,0.8181818181818182
hills,7,112.85637220934407,1.0
defy,5,112.85163865281476,0.8
Perizzite,7,112.73169886983342,0.8571428571428571
Take,40,112.69375263541964,0.95
Manasseh,73,112.69352912581869,0.8767123287671232
keep,75,112.59203519251713,0.9466666666666667
Capernaum,8,112.54878216917918,0.625
Arise,10,112.52874399701105,0.9
Dan,40,112.51059931905681,0.9
Arba,6,112.47801432379585,1.0
hid,11,112.4716009207675,0.9090909090909091
Lord,74,112.39735515763414,0.8648648648648649
Give,20,112.3716832321845,0.85
sworn,12,112.35461437933131,0.75
Afterward,10,112.32714409536565,0.9
Ruth,12,112.32184608535117,0.8333333333333334
Reubenites,9,112.31959717699671,0.6666666666666666
Adoni,5,112.30112873864496,1.0
Sea,21,112.27734000011228,0.5238095238095238
kissed,6,112.22550524939828,0.8333333333333334
His,55,112.0872038445911,0.9454545454545454
This,126,112.06718453561396,0.9523809523809523
calls,6,111.95415470931063,1.0
Make,11,111.89103305261116,1.0
Follow,6,111.82765184743931,1.0
Then,254,111.66525148566168,0.9291338582677166
straight,6,111.20881974720115,0.6666666666666666
Elizur,5,111.1178673518112,1.0
Ochran,5,111.09307563031433,1.0
Put,6,110.89863022518477,0.8333333333333334
Levitical,5,110.63356565016272,0.8
hoof,5,110.4189732921808,0.8
Achan,6,110.3540461423202,1.0
Many,6,110.34435010867585,1.0
oak,8,110.2892433512332,0.875
Will,13,110.1712382374989,1.0
Zebah,11,110.14833308855926,0.8181818181818182
Zalmunna,11,110.04723204272767,0.6363636363636364
buy,11,110.03245346085689,1.0
Today,8,109.98236459769775,0.875
two,196,109.968364558778,0.9336734693877551
Testimony,9,109.61843952670412,0.5555555555555556
Eli,32,109.58756179103781,0.9375
guiltless,5,109.30406305468017,0.8
witness,29,109.28479735280995,0.7586206896551724
Hepher,7,109.28203675003115,1.0
oxen,12,109.20902651754889,0.9166666666666666
Jabin,6,109.14876240427151,0.6666666666666666
Has,5,109.12573011933809,0.6
redeemed,17,108.95605121479187,0.7647058823529411
Not,10,108.84245008939874,0.9
circumcised,6,108.77740659286079,0.6666666666666666
Hannah,13,108.72302989339707,1.0
Rephaim,10,108.71560145670017,0.7
Joash,9,108.6794093274103,0.5555555555555556
Satan,5,108.52792541092742,0.8
Ebal,5,108.51560375256001,0.8
Shedeur,5,108.40491714379885,1.0
Judas,6,108.36953648240258,0.8333333333333334
falls,6,108.3444263078494,0.8333333333333334
Abner,13,108.27627775030768,0.7692307692307693
vessels,15,108.21866663780837,0.8666666666666667
Egypt,117,108.21382619200236,0.8803418803418803
Hazar,7,108.20160989568643,0.7142857142857143
tombs,5,108.00244085516331,0.6
bulls,23,107.77400868119639,0.9130434782608695
What,96,107.71986403287814,0.9375
Rabbi,8,107.65549900786323,1.0
up,538,107.56158142857166,0.9702602230483272
Isaac,13,107.53011918638411,0.7692307692307693
kills,15,107.43061772605193,0.9333333333333333
Peace,9,107.39931135561562,0.8888888888888888
keeps,5,107.38464517697079,0.8
Simon,16,107.37110425481657,0.6875
dwell,63,107.20622367863862,0.8253968253968254
Truly,5,107.19057609039166,1.0
Jair,8,107.16304993003395,1.0
Aaron,111,107.16017499256577,0.8828828828828829
molten,8,106.98997686908119,0.75
Here,7,106.96719694911727,1.0
ox,25,106.8813318839037,1.0
Keilah,15,106.7509762154377,0.6666666666666666
That,16,106.70174616398651,1.0
Jahaz,5,106.64600104157594,1.0
Hezron,6,106.52546750471417,0.8333333333333334
snare,6,106.44466911685738,0.6666666666666666
Beware,5,106.4179010281004,1.0
Ammishaddai,5,106.30960384853651,0.8
Ammihud,7,106.20529736851088,0.7142857142857143
sells,5,106.14883021335385,1.0
Philip,8,105.63394136030476,1.0
She,68,105.56196692846811,0.9411764705882353
Taanach,5,105.47337770330464,0.8
Amalek,11,105.3103628029757,0.7272727272727273
Come,41,105.13595722017901,0.926829268292683
six,52,105.08398170018143,0.9423076923076923
Shall,11,104.96224770355722,1.0
Have,13,104.95021752025812,0.8461538461538461
Zurishaddai,5,104.86898765040556,1.0
sandals,7,104.67988889974458,1.0
Zebulun,26,104.66334500698753,0.7692307692307693
Tell,16,104.64359714713072,0.875
Moreover,16,104.56636071650598,0.8125
Jabbok,6,104.49377259851508,0.8333333333333334
ladle,12,104.43753943713325,0.9166666666666666
Remember,9,104.41574171722127,0.6666666666666666
Let,65,103.96409311255212,0.9230769230769231
Ahira,5,103.91229802047073,0.8
Canaanite,13,103.87116282612658,0.6923076923076923
How,48,103.34068324248746,0.9791666666666666
Sanctify,5,103.33952437553324,0.8
Gershon,12,103.0151290944719,0.6666666666666666
slopes,6,103.00810763969542,0.8333333333333334
Thus,13,103.00139631267876,0.8461538461538461
Hoglah,7,102.56068387464006,1.0
Levi,27,102.53286071380813,0.7407407407407407
Salt,10,102.27080598725992,1.0
fig,8,102.18951113464094,0.625
Baal,25,101.87641499442545,0.92
Set,7,101.83987885580632,0.5714285714285714
Stay,5,101.81793807220886,1.0
sixty,16,101.69363968515246,0.9375
Ehud,9,101.55405203841197,0.8888888888888888
Get,11,101.47642561693438,1.0
Just,6,101.1488730294219,0.6666666666666666
dwells,7,101.04122987385001,0.7142857142857143
When,300,100.88881889287073,0.8933333333333333
After,34,100.87386808125697,0.9705882352941176
knowledge,7,100.83518610207304,0.5714285714285714
Jubilee,14,100.6210106282563,0.7142857142857143
Ophrah,7,100.4550894594428,1.0
The,1025,100.38990322971051,0.9326829268292683
Ziph,7,99.97556847045504,1.0
completely,5,99.89317257636063,0.6
jealousy,13,99.86091247284642,0.6923076923076923
Isn't,19,99.72520719158359,0.631578947368421
Jael,6,99.4113824258124,0.6666666666666666
Doeg,5,99.32202372761762,0.8
Amen,15,99.05542398610582,0.9333333333333333
Maon,5,99.04295616812709,1.0
You,485,98.78798123467413,0.9237113402061856
But,309,98.44406421943839,0.970873786407767
Ar,5,97.95310658277528,1.0
Her,11,97.95278675678321,1.0
farthest,5,97.81716911406582,0.6
Ekron,13,97.68138578628387,0.9230769230769231
Every,17,97.53319054474235,0.8823529411764706
talking,6,97.2978318205549,0.5
Tirzah,5,97.12676108017371,1.0
Baals,7,97.04876328334728,0.8571428571428571
Turn,5,96.86076285518892,1.0
Who,51,96.68969403352071,0.9215686274509803
Nathanael,5,96.48492896475781,0.6
Year,8,96.47700506966142,0.75
One,24,96.44921333941407,0.9583333333333334
garrison,10,96.33624048694745,0.5
From,30,96.2415604606337,0.8666666666666667
Timnah,8,96.23218378237394,1.0
For,194,95.85976574166196,0.9329896907216495
folly,6,95.81757188355465,1.0
unwittingly,7,95.56813628016232,0.5714285714285714
Rahab,5,95.556236836133,0.6
Jezreel,5,95.39428445144709,1.0
Whoever,18,95.2939080922763,0.7222222222222222
Kohath,16,94.49183026112748,0.9375
Eleazar,46,94.47391650894119,0.7608695652173914
Look,7,93.70850836162973,0.5714285714285714
May,20,93.42183775780079,1.0
I,1229,93.31143624962677,0.9886086248982913
Why,82,93.24356031407561,0.926829268292683
He,671,92.98876347029415,0.9567809239940388
Anak,9,92.73504034070854,1.0
uncle,5,92.69366874434375,0.8
Tappuah,7,92.35461047958759,0.8571428571428571
Amminadab,7,91.66010193621781,0.5714285714285714
Kohathites,9,91.02155769742767,0.5555555555555556
Phinehas,16,91.0034991735171,0.75
Jerusalem,52,90.7615921584713,0.5384615384615384
Jearim,11,90.46998023859194,0.8181818181818182
Our,15,90.35346274626338,0.8666666666666667
Balaam,55,89.9706583190557,0.6
Sir,5,89.45966363166474,1.0
Ask,5,89.29583536626052,1.0
Keep,6,88.82477947191643,0.6666666666666666
unintentionally,5,88.6947197224683,0.4
Holy,6,88.49583377785902,0.6666666666666666
prolong,8,88.06703156013701,0.5
Ai,32,88.03718959335629,0.90625
Gamaliel,5,87.43866200630744,0.6
divisions,11,87.03330305165355,0.45454545454545453
Aroer,10,86.78528967429301,0.8
Nahshon,7,86.18273283804254,0.7142857142857143
En,14,86.12781645017827,1.0
Out,16,86.04644668180568,0.9375
Elijah,8,85.890707405163,0.625
Far,7,85.75546875725796,0.7142857142857143
Are,21,85.4481553998131,0.7142857142857143
Am,6,85.38208633353509,0.8333333333333334
Eshtaol,8,84.8480601528134,0.75
loaves,13,84.49042183720667,0.6923076923076923
Arabah,22,84.31340795037823,0.6818181818181818
lips,5,84.28515564570945,0.6
We,88,83.91169762754066,0.9431818181818182
About,14,83.74429818264883,1.0
Naphtali,29,83.4075312830372,0.6551724137931034
Now,188,83.10727772598614,0.8723404255319149
Abarim,5,83.01420903485145,0.6
Sidon,8,82.88913456760457,0.5
Ashdod,10,82.74602020516443,0.7
By,7,82.74455411545554,1.0
shoulders,7,82.4586229501588,0.2857142857142857
gift,5,81.87837172576067,0.6
Succoth,10,81.26677923026236,0.5
Woe,14,81.19257879927603,0.7857142857142857
All,108,80.71983877094411,0.9074074074074074
Pisgah,8,80.22637872222677,0.875
Rejoice,5,79.60320455967155,0.8
childless,7,79.46774856610381,0.42857142857142855
Jerubbaal,13,79.35118940820324,0.6153846153846154
It,156,79.34218772781267,0.8846153846153846
So,171,79.22800234514887,0.9239766081871345
despised,7,78.85628163389558,0.42857142857142855
See,10,78.83428435704468,1.0
To,22,77.93239003827435,1.0
Also,12,77.65173652089834,1.0
Makkedah,9,77.20033003141087,0.8888888888888888
Be,24,76.80038399702192,0.9583333333333334
Do,23,76.79901697258275,1.0
likeness,6,76.22188810145988,0.5
Elkanah,8,76.17389981733714,0.75
Go,64,76.03664503791796,0.984375
In,77,75.92517194678784,0.8961038961038961
Is,21,75.44358470192712,0.9047619047619048
Jephunneh,13,75.38739698626316,0.6923076923076923
yoke,6,74.82770208721891,0.5
Og,18,74.75375538735508,0.8888888888888888
provoked,8,74.27659744858545,0.375
wickedness,12,73.66085264162442,0.5
Anakim,9,73.13063620098532,0.6666666666666666
My,29,73.11711991664649,0.9655172413793104
Agag,8,72.1137893637676,0.75
As,96,72.06993928681788,0.9479166666666666
At,30,72.02820575888836,0.9
If,182,71.24667964442773,0.9230769230769231
GOD,6,71.09005969471654,0.5
No,46,70.27472605075836,0.9130434782608695
Zelophehad,9,69.10715115617127,0.4444444444444444
Aijalon,6,68.62170981726567,0.6666666666666666
Nicodemus,6,68.262900417001,0.3333333333333333
Delilah,6,67.50190982540204,0.5
Oh,7,67.48888753286217,0.8571428571428571
Kedesh,10,67.4231416603038,0.5
On,65,66.65955631399316,0.9384615384615385
Philistine,32,66.36246914268747,0.375
Of,60,65.78097630035646,0.9
celebrate,5,65.73601111815069,0.4
ambushers,5,65.6524018992024,0.4
Or,13,64.89822606107248,0.8461538461538461
Jephthah,29,63.83826363114836,0.5517241379310345
Hophni,5,62.9829402833375,0.8
O,8,62.87546747684128,1.0
prostitute,15,62.79525215564326,0.3333333333333333
Gaal,9,62.69030752991569,1.0
An,6,62.59644789622874,0.8333333333333334
Yet,14,62.1898833815032,0.7142857142857143
Know,5,61.36736460537524,0.8
courageous,10,58.45278230276112,0.2
Naomi,21,56.000855693074996,0.5238095238095238
Helon,5,55.257787710262804,0.4
bearer,10,54.7547149927931,0.4
requirements,6,54.74541584692144,0.16666666666666666
Eliasaph,6,52.74078296940894,0.16666666666666666
Hattaavah,5,52.28074255306811,0.2
A,58,52.23643454414703,0.9655172413793104
Pedahzur,5,48.41322625134573,0.2
