Test_Number,Unix_Start_Time,Local_Start_Time,UTC_Start_Time,Characters,Seconds,CPS,WPM,Book,Chapter,Verse_Order,Verse,Verse #,Last 10 Avg,Last 100 Avg,Last 1000 Avg,cumulative_avg,Local_Start_Year,Local_Start_Month,Local_Start_Hour,Count,Local_Start_Date,Local_Start_Minute,Local_Start_10_Minute_Block,Local_Start_15_Minute_Block,Local_Start_30_Minute_Block,Local_End_Time,Local_End_Year,Local_End_Month,Local_End_Date,Local_End_Hour,Local_End_Minute,Local_End_15_Minute_Block,Local_End_10_Minute_Block,Local_End_30_Minute_Block,Mistake_Free_Test,WPM_Rank,WPM_Percentile,Backspaces as % of Verse Length,Incorrect Characters as % of Verse Length,Min Character Time (ms),Median Character Time (ms),Max Character Time (ms),Backspace % Last 10 Avg,Backspace % Last 100 Avg,Backspace % Last 1000 Avg,Session,Test_#_Within_Session,Incorrect Character % Last 10 Avg,Incorrect Character % Last 100 Avg,Incorrect Character % Last 1000 Avg,Test Version,Location,Keyboard,Layout,Caffeine,Custom_1,Custom_2,Custom_3,Autostart,% of Words Typed Correctly,Extra Keystrokes %,Extra Keystrokes % Last 10 Avg,Extra Keystrokes % Last 100 Avg,Extra Keystrokes % Last 1000 Avg
9708,1710600995.3936036,2024-03-16 10:56:35.393603,2024-03-16 14:56:35.393603+00:00,117,10.3531011,11.300961795881625,135.6115415505795,JHN,8,30703,"You do the works of your father."" They said to him, ""We were not born of sexual immorality. We have one Father, God.""",41.0,143.41339764461208,142.97693538608848,132.62151111976388,133.34,2024,3,10,1,2024-03-16,56,6,4,2,2024-03-16 10:56:45.746704100,2024,3,2024-03-16,10,56,4,6,2,0.0,4566,53.24662023760753,0.8547008547008547,5.128205128205129,,,,,,,208,64,6.12803323161167,4.946183327090233,6.849572368822553,v2,home,cherry mx2a brown,dvorak,yes,,,,0.0,95.65217391304348,11.11111111111111,11.26323654477381,8.804025215697015,
9709,1710601006.4558733,2024-03-16 10:56:46.455873,2024-03-16 14:56:46.455873+00:00,159,14.3573096,11.074498247220356,132.89397896664428,JHN,8,30704,"Therefore Jesus said to them, ""If God were your father, you would love me, for I came out and have come from God. For I haven't come of myself, but he sent me.",42.0,139.5141412475761,143.13349625105337,132.63353887418245,133.34,2024,3,10,1,2024-03-16,56,6,4,2,2024-03-16 10:57:00.813182600,2024,3,2024-03-16,10,57,4,6,2,0.0,5055,48.23842687423187,2.5157232704402515,9.433962264150944,,,,,,,208,65,7.071429458026765,4.949613858822652,6.856303628384,v2,home,cherry mx2a brown,dvorak,yes,,,,0.0,90.9090909090909,15.09433962264151,12.77267050703796,8.76615742311224,
9710,1710601021.695792,2024-03-16 10:57:01.695791,2024-03-16 14:57:01.695791+00:00,67,5.8867136,11.381562710983594,136.57875253180313,JHN,8,30705,Why don't you understand my speech? Because you can't hear my word.,43.0,140.35120840098094,143.11684621704384,132.6403455970869,133.341,2024,3,10,1,2024-03-16,57,6,4,2,2024-03-16 10:57:07.582504600,2024,3,2024-03-16,10,57,4,6,2,0.0,4378,55.17206063088898,1.492537313432836,4.477611940298507,,,,,,,208,66,7.137511262743638,4.9753423591780175,6.854465450850615,v2,home,cherry mx2a brown,dvorak,yes,,,,0.0,91.66666666666666,14.925373134328357,13.50184904184484,8.877315916360287,
9711,1710601034.00872,2024-03-16 10:57:14.008719,2024-03-16 14:57:14.008719+00:00,270,18.8869262,14.295603061127013,171.54723673352416,JHN,8,30706,"You are of your father the devil, and you want to do the desires of your father. He was a murderer from the beginning, and doesn't stand in the truth, because there is no truth in him. When he speaks a lie, he speaks on his own; for he is a liar, and the father of lies.",44.0,144.13637913658576,143.37601089846513,132.6916494264269,133.345,2024,3,10,1,2024-03-16,57,6,4,2,2024-03-16 10:57:32.895645200,2024,3,2024-03-16,10,57,4,6,2,0.0,288,97.06063088897992,0.3703703703703703,0.3703703703703703,,,,,,,208,67,6.4745482997806745,4.934148103698047,6.8492802656654295,v2,home,cherry mx2a brown,dvorak,yes,,,,0.0,98.24561403508773,0.7407407407407408,12.175923115918916,8.80717230335953,
9712,1710601053.7185948,2024-03-16 10:57:33.718594,2024-03-16 14:57:33.718594+00:00,51,4.9290052,10.346915438433705,124.16298526120444,JHN,8,30707,"But because I tell the truth, you don't believe me.",45.0,139.27399862988636,143.1213007386268,132.7328402255984,133.344,2024,3,10,1,2024-03-16,57,6,4,2,2024-03-16 10:57:38.647599200,2024,3,2024-03-16,10,57,4,6,2,0.0,6623,32.17943465792708,9.803921568627452,13.72549019607843,,,,,,,208,68,7.847097319388519,5.017831577087403,6.836755755861508,v2,home,cherry mx2a brown,dvorak,yes,,,,0.0,90.0,23.52941176470588,14.528864292389503,8.953180706720877,
9713,1710601061.9991243,2024-03-16 10:57:41.999124,2024-03-16 14:57:41.999124+00:00,80,5.9450526,13.45656723037236,161.47880676446832,JHN,8,30708,"Which of you convicts me of sin? If I tell the truth, why do you not believe me?",46.0,142.34267678390538,143.32908752778133,132.76415955236402,133.346,2024,3,10,1,2024-03-16,57,6,4,2,2024-03-16 10:57:47.944176600,2024,3,2024-03-16,10,57,4,6,2,1.0,859,91.21261777959852,0.0,0.0,,,,,,,208,69,7.355294040699993,4.9857460155900775,6.830475562624794,v2,home,cherry mx2a brown,dvorak,yes,,,,0.0,100.0,0.0,13.545257735012452,8.889009583726223,
9714,1710601068.7378993,2024-03-16 10:57:48.737899,2024-03-16 14:57:48.738899+00:00,100,9.5747583,10.444127869003232,125.32953442803878,JHN,8,30709,"He who is of God hears the words of God. For this cause you don't hear, because you are not of God.""",47.0,140.14205749328227,143.0078885854894,132.7366592576594,133.346,2024,3,10,1,2024-03-16,57,6,4,2,2024-03-16 10:57:58.312657300,2024,3,2024-03-16,10,57,4,6,2,0.0,6432,34.13560016386727,6.0,14.0,,,,,,,208,70,7.986063271469225,5.116356344228574,6.84077185892109,v2,home,cherry mx2a brown,dvorak,yes,,,,0.0,90.9090909090909,25.0,14.795257735012456,9.12023024100322,
9715,1710601115.513142,2024-03-16 10:58:35.513142,2024-03-16 14:58:35.513142+00:00,91,6.8816987,13.223479255201916,158.681751062423,JHN,8,30710,"Then the Jews answered him, ""Don't we say well that you are a Samaritan, and have a demon?""",48.0,143.9082849579751,143.09791452332175,132.79624109123,133.348,2024,3,10,1,2024-03-16,58,6,4,2,2024-03-16 10:58:42.394840700,2024,3,2024-03-16,10,58,4,6,2,1.0,1111,88.63170831626383,0.0,0.0,,,,,,,208,71,6.348132236986466,5.078381660684271,6.821890740039971,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,100.0,0.0,11.346981872943488,9.04428087391461,
9716,1710601124.085653,2024-03-16 10:58:44.085653,2024-03-16 14:58:44.085653+00:00,81,8.1388311,9.952289094683389,119.42746913620064,JHN,8,30711,"Jesus answered, ""I don't have a demon, but I honor my Father and you dishonor me.",49.0,142.4707270861266,142.81088217702654,132.82910125778258,133.347,2024,3,10,1,2024-03-16,58,6,4,2,2024-03-16 10:58:52.224484100,2024,3,2024-03-16,10,58,4,6,2,0.0,7356,24.67226546497337,6.172839506172839,16.049382716049383,,,,,,,208,72,6.960704096377663,5.203161202130478,6.820253047926088,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,87.5,24.69135802469136,12.518407751748502,9.22423016844724,
9717,1710601133.272649,2024-03-16 10:58:53.272648,2024-03-16 14:58:53.272648+00:00,65,4.8166849,13.494758604616216,161.9371032553946,JHN,8,30712,But I don't seek my own glory. There is one who seeks and judges.,50.0,142.7649159690281,143.21052980197564,132.87928309697364,133.35,2024,3,10,1,2024-03-16,58,6,4,2,2024-03-16 10:58:58.089332900,2024,3,2024-03-16,10,58,4,6,2,0.0,815,91.66325276526014,1.5384615384615383,1.5384615384615383,,,,,,,208,73,6.472348415361433,5.165354328153391,6.806705302567998,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,92.85714285714286,3.076923076923077,11.816925747514205,9.148616420493063,
9718,1710601138.7330875,2024-03-16 10:58:58.733087,2024-03-16 14:58:58.733087+00:00,80,6.1783366,12.948469010251078,155.38162812301294,JHN,8,30713,"Most certainly, I tell you, if a person keeps my word, he will never see death.""",51.0,144.74192462627144,143.3292710136345,132.92414143865932,133.352,2024,3,10,1,2024-03-16,58,6,4,2,2024-03-16 10:59:04.911423600,2024,3,2024-03-16,10,59,4,6,2,1.0,1458,85.07783695206882,0.0,0.0,,,,,,,208,74,5.959527902540919,5.136157247861421,6.793430966284812,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,100.0,0.0,10.705814636403092,9.090222259909124,
9719,1710601145.8750186,2024-03-16 10:59:05.875018,2024-03-16 14:59:05.875018+00:00,166,14.8279681,11.19506050191732,134.34072602300785,JHN,8,30714,"Then the Jews said to him, ""Now we know that you have a demon. Abraham died, as did the prophets; and you say, 'If a man keeps my word, he will never taste of death.'",52.0,144.8865993319078,143.25325914688642,132.95963520746827,133.352,2024,3,10,1,2024-03-16,59,6,4,2,2024-03-16 10:59:20.702986100,2024,3,2024-03-16,10,59,4,6,2,0.0,4807,50.77836952068824,4.819277108433735,4.819277108433735,,,,,,,208,75,5.498059386969198,5.1674723818149575,6.784404089547093,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,94.28571428571428,9.63855421686747,10.16023609582569,9.152852527816194,
9720,1710601161.57669,2024-03-16 10:59:21.576689,2024-03-16 14:59:21.576689+00:00,106,8.8295544,12.005135842415786,144.06163010898945,JHN,8,30715,"Are you greater than our father Abraham, who died? The prophets died. Who do you make yourself out to be?""",53.0,145.6348870896264,143.3310839731995,132.9806311407648,133.353,2024,3,10,1,2024-03-16,59,6,4,2,2024-03-16 10:59:30.406243400,2024,3,2024-03-16,10,59,4,6,2,0.0,3037,68.90618598934863,2.830188679245283,2.830188679245283,,,,,,,208,76,5.333317060863875,5.1200985929317335,6.78069833051392,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,95.0,5.660377358490567,9.233736518241908,9.085131977076776,
9721,1710601172.404182,2024-03-16 10:59:32.404182,2024-03-16 14:59:32.404182+00:00,128,9.5323052,13.428021587055357,161.13625904466426,JHN,8,30716,"Jesus answered, ""If I glorify myself, my glory is nothing. It is my Father who glorifies me, of whom you say that he is our God.",54.0,144.59378932074043,143.5140233206489,133.0267363357834,133.356,2024,3,10,1,2024-03-16,59,6,4,2,2024-03-16 10:59:41.936487200,2024,3,2024-03-16,10,59,4,6,2,1.0,897,90.8234330192544,0.0,0.0,,,,,,,208,77,5.296280023826839,5.085784867441538,6.772101045446045,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,100.0,0.0,9.159662444167836,9.021406486880698,
9722,1710601182.6540003,2024-03-16 10:59:42.654000,2024-03-16 14:59:42.654000+00:00,133,10.8432546,12.265690044758331,147.1882805371,JHN,8,30717,"You have not known him, but I know him. If I said, 'I don't know him,' I would be like you, a liar. But I know him and keep his word.",55.0,146.89631884832997,143.44611871551288,133.1047011482556,133.357,2024,3,10,1,2024-03-16,59,6,4,2,2024-03-16 10:59:53.497254600,2024,3,2024-03-16,10,59,4,6,2,0.0,2549,73.90413764850472,0.7518796992481203,0.7518796992481203,,,,,,,208,78,3.998918974143808,5.064934870107778,6.738070316449642,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,96.7741935483871,1.5037593984962403,6.957097207546871,8.972614293631619,
9723,1710601194.9426906,2024-03-16 10:59:54.942690,2024-03-16 14:59:54.942690+00:00,68,6.2508857,10.878458391904363,130.54150070285235,JHN,8,30718,"Your father Abraham rejoiced to see my day. He saw it and was glad.""",56.0,143.80258824216838,143.64762020131698,133.11258736538966,133.357,2024,3,10,1,2024-03-16,59,6,4,2,2024-03-16 11:00:01.193575700,2024,3,2024-03-16,11,0,1,1,1,0.0,5478,43.90618598934863,4.411764705882353,8.823529411764707,,,,,,,208,79,4.881271915320278,5.087596393733622,6.7405875395551,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,85.71428571428571,14.705882352941178,8.427685442840989,8.95573869093152,
9724,1710601219.9515262,2024-03-16 11:00:19.951526,2024-03-16 15:00:19.951526+00:00,89,7.4378855,11.965766345825031,143.5891961499004,JHN,8,30719,"The Jews therefore said to him, ""You are not yet fifty years old! Have you seen Abraham?""",57.0,145.62855441435457,143.9400673841906,133.13073168292726,133.358,2024,3,11,1,2024-03-16,0,1,1,1,2024-03-16 11:00:27.389411500,2024,3,2024-03-16,11,0,1,1,1,0.0,3136,67.89225727160999,2.247191011235955,2.247191011235955,,,,,,,208,80,3.7059910164438734,5.032648949007272,6.74029235768498,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,94.11764705882352,4.49438202247191,6.37712364508818,8.858747027285272,
9725,1710601274.3418524,2024-03-16 11:01:14.341852,2024-03-16 15:01:14.341852+00:00,91,8.6042323,10.57619051033757,126.91428612405085,JHN,8,30720,"Jesus said to them, ""Most certainly, I tell you, before Abraham came into existence, I AM.""",58.0,142.45180792051733,144.37599285104076,133.1647445388134,133.358,2024,3,11,1,2024-03-16,1,1,1,1,2024-03-16 11:01:22.946084300,2024,3,2024-03-16,11,1,1,1,1,0.0,6136,37.16714461286358,3.2967032967032965,3.2967032967032965,,,,,,,208,81,4.035661346114202,4.798949315307638,6.7260452013325605,v2,home,cherry red,dvorak,yes,,,,0.0,87.5,6.593406593406594,7.03646430442884,8.517273685811931,
9726,1710601284.869402,2024-03-16 11:01:24.869401,2024-03-16 15:01:24.870409+00:00,154,13.5860122,11.33518781913062,136.02225382956743,JHN,8,30721,"Therefore they took up stones to throw at him, but Jesus hid himself and went out of the temple, having gone through the middle of them, and so passed by.",59.0,144.111286389854,144.3852483583451,133.18381890630366,133.358,2024,3,11,1,2024-03-16,1,1,1,1,2024-03-16 11:01:38.455413200,2024,3,2024-03-16,11,1,1,1,1,0.0,4488,54.04547316673495,3.896103896103896,13.636363636363637,,,,,,,208,82,3.7943594381456287,4.846271855780864,6.733077791384019,v2,home,cherry red,dvorak,yes,,,,0.0,83.33333333333334,19.480519480519483,6.515380450011652,8.554544634041783,
9727,1710601300.1270847,2024-03-16 11:01:40.127084,2024-03-16 15:01:40.127084+00:00,47,4.3795345,10.731734160331422,128.78080992397707,JHN,9,30722,"As he passed by, he saw a man blind from birth.",1.0,140.7956570567123,144.41939734894515,133.23563621779118,133.357,2024,3,11,1,2024-03-16,1,1,1,1,2024-03-16 11:01:44.506618500,2024,3,2024-03-16,11,1,1,1,1,0.0,5806,40.546907005325686,4.25531914893617,10.638297872340424,,,,,,,208,83,4.704343071533517,4.877824902531479,6.719417023835798,v2,home,cherry red,dvorak,yes,,,,0.0,90.9090909090909,17.02127659574468,7.909815801893812,8.575097536053653,
9728,1710601305.5482984,2024-03-16 11:01:45.548298,2024-03-16 15:01:45.548298+00:00,94,7.6392007,12.30495227072644,147.65942724871726,JHN,9,30723,"His disciples asked him, ""Rabbi, who sinned, this man or his parents, that he was born blind?""",2.0,140.0234369692827,144.64435916735005,133.26303695893006,133.359,2024,3,11,1,2024-03-16,1,1,1,1,2024-03-16 11:01:53.187498700,2024,3,2024-03-16,11,1,1,1,1,0.0,2471,74.70299057763212,2.127659574468085,2.127659574468085,,,,,,,208,84,4.917109028980326,4.869250752007503,6.714648131686128,v2,home,cherry red,dvorak,yes,,,,0.0,94.11764705882352,4.25531914893617,8.335347716787428,8.557949235005701,
9729,1710601314.643824,2024-03-16 11:01:54.643824,2024-03-16 15:01:54.643824+00:00,110,7.848675,14.015104460306995,168.18125352368395,JHN,9,30724,"Jesus answered, ""This man didn't sin, nor did his parents, but that the works of God might be revealed in him.",3.0,143.40748971935028,144.94269790959237,133.29776818560913,133.362,2024,3,11,1,2024-03-16,1,1,1,1,2024-03-16 11:02:02.492499000,2024,3,2024-03-16,11,2,1,1,1,1.0,429,95.61655059401885,0.0,0.0,,,,,,,208,85,4.435181318136952,4.849048731805483,6.712375404413401,v2,home,cherry red,dvorak,yes,,,,0.0,100.0,0.0,7.371492295100682,8.517545194601661,
9730,1710601325.1465366,2024-03-16 11:02:05.146536,2024-03-16 15:02:05.146536+00:00,100,7.1318677,14.021572497762405,168.25886997314882,JHN,9,30725,"I must work the works of him who sent me while it is day. The night is coming, when no one can work.",4.0,145.82721370576627,145.5376742785536,133.33621208248613,133.366,2024,3,11,1,2024-03-16,2,1,1,1,2024-03-16 11:02:12.278403700,2024,3,2024-03-16,11,2,1,1,1,0.0,422,95.68824252355591,2.0,2.0,,,,,,,208,86,4.352162450212424,4.781747144503895,6.713413865951862,v2,home,cherry red,dvorak,yes,,,,0.0,100.0,4.0,7.205454559251625,8.406751543808008,
9731,1710601333.4785044,2024-03-16 11:02:13.478504,2024-03-16 15:02:13.478504+00:00,54,3.7210065,14.512202545198456,174.14643054238147,JHN,9,30726,"While I am in the world, I am the light of the world.""",5.0,147.12823085553796,145.8941591735045,133.39355945213958,133.37,2024,3,11,1,2024-03-16,2,1,1,1,2024-03-16 11:02:17.199510500,2024,3,2024-03-16,11,2,1,1,1,1.0,188,98.08480131093816,0.0,0.0,,,,,,,208,87,4.352162450212424,4.741747144503895,6.699641410862042,v2,home,cherry red,dvorak,yes,,,,0.0,100.0,0.0,7.205454559251625,8.340084877141344,
9732,1710601338.2172115,2024-03-16 11:02:18.217211,2024-03-16 15:02:18.217211+00:00,115,8.6463533,13.300404923310271,159.60485907972327,JHN,9,30727,"When he had said this, he spat on the ground, made mud with the saliva, anointed the blind man's eyes with the mud,",6.0,148.36988870980028,146.2283920779404,133.44898326681113,133.373,2024,3,11,1,2024-03-16,2,1,1,1,2024-03-16 11:02:26.863564300,2024,3,2024-03-16,11,2,1,1,1,0.0,1029,89.47152806226956,1.7391304347826086,4.3478260869565215,,,,,,,208,88,4.711757088983264,4.715049966776969,6.6847184036156655,v2,home,cherry red,dvorak,yes,,,,0.0,95.65217391304348,6.086956521739131,7.663774271575915,8.2722994715985,
9733,1710601349.785773,2024-03-16 11:02:29.785773,2024-03-16 15:02:29.785773+00:00,118,12.586209,9.375340898915631,112.50409078698758,JHN,9,30728,"and said to him, ""Go, wash in the pool of Siloam"" (which means ""Sent""). So he went away, washed, and came back seeing.",7.0,146.5661477182138,146.09956829505106,133.43767872743445,133.371,2024,3,11,1,2024-03-16,2,1,1,1,2024-03-16 11:02:42.371982000,2024,3,2024-03-16,11,2,1,1,1,0.0,8193,16.099959033183122,6.779661016949152,6.779661016949152,,,,,,,208,89,4.507370249501709,4.743372892735934,6.686800078055434,v2,home,cherry red,dvorak,yes,,,,0.0,86.95652173913044,13.559322033898304,7.549118239671626,8.32894532351643,
9734,1710601364.8517008,2024-03-16 11:02:44.851700,2024-03-16 15:02:44.851700+00:00,108,10.145417,10.645200685196084,127.742408222353,JHN,9,30729,"Therefore the neighbors and those who saw that he was blind before said, ""Isn't this he who sat and begged?""",8.0,144.98146892545907,145.82396306937812,133.4085940268713,133.37,2024,3,11,1,2024-03-16,2,1,1,1,2024-03-16 11:02:54.997117000,2024,3,2024-03-16,11,2,1,1,1,0.0,5987,38.69315854158132,2.7777777777777777,6.481481481481482,,,,,,,208,90,4.930799296526262,4.799748888985349,6.693281559536915,v2,home,cherry red,dvorak,yes,,,,0.0,90.0,12.962962962962962,8.395976333720732,8.441697316015258,
9735,1710601389.1499507,2024-03-16 11:03:09.149950,2024-03-16 15:03:09.149950+00:00,98,11.488495,8.53027311236154,102.36327734833849,JHN,9,30730,"Others were saying, ""It is he."" Still others were saying, ""He looks like him."" He said, ""I am he.""",9.0,142.52636804788784,145.5342700822134,133.38029115592576,133.367,2024,3,11,1,2024-03-16,3,1,1,1,2024-03-16 11:03:20.638445000,2024,3,2024-03-16,11,3,1,1,1,0.0,9059,7.23064317902499,13.26530612244898,15.306122448979592,,,,,,,208,91,6.131741211753891,4.913401246480071,6.70224621857126,v2,home,cherry red,dvorak,yes,,,,0.0,84.21052631578947,28.57142857142857,10.59377853152293,8.643667759365012,
9736,1710601402.2522488,2024-03-16 11:03:22.252248,2024-03-16 15:03:22.252248+00:00,60,5.6097202,10.695720617224367,128.3486474066924,JHN,9,30731,"They therefore were asking him, ""How were your eyes opened?""",10.0,141.75900740560033,145.725052475287,133.39465677101398,133.366,2024,3,11,1,2024-03-16,3,1,1,1,2024-03-16 11:03:27.861968200,2024,3,2024-03-16,11,3,1,1,1,0.0,5877,39.81974600573536,3.333333333333333,10.0,,,,,,,208,92,5.768104848117527,4.908923634539772,6.702613191048324,v2,home,cherry red,dvorak,yes,,,,0.0,90.0,16.666666666666664,10.31239325013765,8.581478704638643,
9737,1710601410.271649,2024-03-16 11:03:30.271648,2024-03-16 15:03:30.271648+00:00,163,15.0411293,10.83695224932346,130.04342699188152,JHN,9,30732,"He answered, ""A man called Jesus made mud, anointed my eyes, and said to me, 'Go to the pool of Siloam and wash.' So I went away and washed, and I received sight.""",11.0,141.88526911239077,145.59229212379,133.39778552983037,133.366,2024,3,11,1,2024-03-16,3,1,1,1,2024-03-16 11:03:45.312777300,2024,3,2024-03-16,11,3,1,1,1,0.0,5580,42.86153215895125,4.294478527607362,4.294478527607362,,,,,,,208,93,5.133722913644221,4.927829958277384,6.700241002909265,v2,home,cherry red,dvorak,yes,,,,0.0,90.9090909090909,8.588957055214724,9.469161296084652,8.633714429036946,
9738,1710601425.9560883,2024-03-16 11:03:45.956088,2024-03-16 15:03:45.956088+00:00,60,5.065754,11.844238784591592,142.1308654150991,JHN,9,30733,"Then they asked him, ""Where is he?"" He said, ""I don't know.""",12.0,141.33241292902895,145.70735974501795,133.3967060077789,133.367,2024,3,11,1,2024-03-16,3,1,1,1,2024-03-16 11:03:51.021842000,2024,3,2024-03-16,11,3,1,1,1,1.0,3407,65.11675542810323,0.0,0.0,,,,,,,208,94,4.920956956197412,4.903439714374945,6.700241002909265,v2,home,cherry red,dvorak,yes,,,,0.0,100.0,0.0,9.043629381191035,8.584933941232068,
9739,1710601431.9642928,2024-03-16 11:03:51.964292,2024-03-16 15:03:51.964292+00:00,53,4.5675554,11.60358120669976,139.24297448039712,JHN,9,30734,They brought him who had been blind to the Pharisees.,13.0,138.43858502470027,145.76705281331638,133.3836417338435,133.368,2024,3,11,1,2024-03-16,3,1,1,1,2024-03-16 11:03:56.531847400,2024,3,2024-03-16,11,3,1,1,1,0.0,3920,59.8627611634576,1.8867924528301887,7.547169811320755,,,,,,,208,95,5.675673937329488,4.902575534625558,6.707788172720586,v2,home,cherry red,dvorak,yes,,,,0.0,90.0,11.320754716981131,10.17570485288915,8.583637671607985,
9740,1710601437.429119,2024-03-16 11:03:57.429119,2024-03-16 15:03:57.429119+00:00,61,4.6263325,13.185390371314645,158.22468445577573,JHN,9,30735,It was a Sabbath when Jesus made the mud and opened his eyes.,14.0,137.43516647296298,145.89798050845388,133.41191785764627,133.37,2024,3,11,1,2024-03-16,3,1,1,1,2024-03-16 11:04:02.055451500,2024,3,2024-03-16,11,4,1,1,1,1.0,1147,88.26300696435887,0.0,0.0,,,,,,,208,96,5.475673937329487,4.890454322504345,6.700645315577729,v2,home,cherry red,dvorak,yes,,,,0.0,100.0,0.0,9.775704852889149,8.559395247365561,
9741,1710601442.867322,2024-03-16 11:04:02.867321,2024-03-16 15:04:02.867321+00:00,134,10.8213289,12.382952337766946,148.59542805320336,JHN,9,30736,"Again therefore the Pharisees also asked him how he received his sight. He said to them, ""He put mud on my eyes, I washed, and I see.""",15.0,134.88006622404515,145.86237381497187,133.4169484400362,133.372,2024,3,11,1,2024-03-16,4,1,1,1,2024-03-16 11:04:13.688649900,2024,3,2024-03-16,11,4,1,1,1,0.0,2333,76.11634575993446,1.492537313432836,1.492537313432836,,,,,,,208,97,5.624927668672771,4.886240939657812,6.702137852891162,v2,home,cherry red,dvorak,yes,,,,0.0,96.29629629629628,2.985074626865672,10.074212315575716,8.550968481672495,
9742,1710601454.5310698,2024-03-16 11:04:14.531069,2024-03-16 15:04:14.531069+00:00,196,20.205966,9.700105404512708,116.40126485415249,JHN,9,30737,"Some therefore of the Pharisees said, ""This man is not from God, because he doesn't keep the Sabbath."" Others said, ""How can a man who is a sinner do such signs?"" So there was division among them.",16.0,130.55970680148806,145.4340181716399,133.42832508546425,133.37,2024,3,11,1,2024-03-16,4,1,1,1,2024-03-16 11:04:34.737035000,2024,3,2024-03-16,11,4,1,1,1,0.0,7732,20.82138467841049,7.142857142857143,8.673469387755102,,,,,,,208,98,6.05749199875263,4.956308966868696,6.693420017931091,v2,home,cherry red,dvorak,yes,,,,0.0,86.48648648648648,19.897959183673468,11.45531258176915,8.716614740175896,
9743,1710601476.2885454,2024-03-16 11:04:36.288545,2024-03-16 15:04:36.288545+00:00,127,9.9394923,12.777312579637494,153.32775095564992,JHN,9,30738,"Therefore they asked the blind man again, ""What do you say about him, because he opened your eyes?"" He said, ""He is a prophet.""",17.0,134.64207281835428,145.62540249164203,133.44570703497607,133.372,2024,3,11,1,2024-03-16,4,1,1,1,2024-03-16 11:04:46.228037300,2024,3,2024-03-16,11,4,1,1,1,0.0,1719,82.40475215075789,2.3622047244094486,2.3622047244094486,,,,,,,208,99,5.615746369498659,4.960194172007528,6.693029929077518,v2,home,cherry red,dvorak,yes,,,,0.0,95.83333333333334,4.724409448818897,10.571821323261208,8.724385150453559,
9744,1710601487.6815827,2024-03-16 11:04:47.681582,2024-03-16 15:04:47.681582+00:00,165,12.8303581,12.860124301596851,154.3214916191622,JHN,9,30739,"The Jews therefore didn't believe concerning him, that he had been blind and had received his sight, until they called the parents of him who had received his sight,",18.0,137.29998115803522,146.05834553556028,133.4677956167705,133.374,2024,3,11,1,2024-03-16,4,1,1,1,2024-03-16 11:05:00.511940100,2024,3,2024-03-16,11,5,1,1,1,0.0,1594,83.68496517820564,3.0303030303030303,6.666666666666667,,,,,,,208,100,5.634264888017177,4.907941919755276,6.694654578937462,v2,home,cherry red,dvorak,yes,,,,0.0,93.10344827586206,10.909090909090908,10.366434117874004,8.60644903251744,
9745,1710601561.3810222,2024-03-16 11:06:01.381022,2024-03-16 15:06:01.381022+00:00,85,6.9685182,12.197715146959077,146.37258176350892,JHN,9,30741,"His parents answered them, ""We know that this is our son, and that he was born blind;",20.0,141.70091159955228,146.2611955668867,133.5021346079779,133.376,2024,3,11,1,2024-03-16,6,1,1,1,2024-03-16 11:06:08.349540200,2024,3,2024-03-16,11,6,1,1,1,0.0,2688,72.4805407619828,1.1764705882352942,4.705882352941177,,,,,,,208,101,4.574240878413336,4.852959926958157,6.689133188563131,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,94.11764705882352,5.88235294117647,8.097526554848795,8.474796371453015,
9746,1710601587.3846018,2024-03-16 11:06:27.384601,2024-03-16 15:06:27.384601+00:00,174,14.3635868,12.113965851482163,145.367590217786,JHN,9,30743,"His parents said these things because they feared the Jews; for the Jews had already agreed that if any man would confess him as Christ, he would be put out of the synagogue.",22.0,143.40280588066165,146.56162768533824,133.5443233371945,133.377,2024,3,11,1,2024-03-16,6,1,1,1,2024-03-16 11:06:41.748187800,2024,3,2024-03-16,11,6,1,1,1,0.0,2845,70.87259319950839,4.597701149425287,7.471264367816092,,,,,,,208,102,4.321367315194945,4.792920797586672,6.681275985777663,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,90.9090909090909,14.367816091954024,7.867641497377528,8.356063184854825,
