word,typed_word_without_mistakes,word_duration (ms),Count,characters,CPS,WPM
a,1,87.57,1,1,11.419435879867535,137.03323055841042
female,0,3481.8203,1,6,1.7232365495714985,20.678838594857982
ten,0,1013.7026,1,3,2.9594478696217212,35.513374435460655
shekels,1,538.787,1,7,12.992147175043199,155.90576610051838
If,1,477.547,1,2,4.188069446567563,50.25683335881075
the,1,160.8534,1,3,18.650522774153362,223.80627328984036
person,1,402.7097,1,6,14.899069975220364,178.78883970264437
is,1,132.1304,1,2,15.13656206293177,181.63874475518122
from,1,274.9078,1,4,14.550332875240352,174.60399450288423
a,1,44.6907,1,1,22.376020066814796,268.5122408017776
month,1,371.94,1,5,13.44302844544819,161.31634134537828
old,1,186.3102,1,3,16.102177980593655,193.22613576712388
to,1,174.4613,1,2,11.463860466475948,137.56632559771137
five,0,1040.9838,1,4,3.8425189709964744,46.11022765195769
years,0,2514.9331,1,5,1.988124455477563,23.857493465730755
old,1,162.988,1,3,18.40626303776965,220.87515645323583
then,1,220.0262,1,4,18.179653150397545,218.15583780477056
your,1,231.6059,1,4,17.27071719675535,207.2486063610642
valuation,1,554.3398,1,9,16.23552918264213,194.82635019170556
shall,1,403.0922,1,5,12.40411002743293,148.84932032919517
be,1,187.989,1,2,10.638920362361626,127.66704434833952
for,1,334.1258,1,3,8.978654147629426,107.7438497715531
a,1,202.1257,1,1,4.9474163849525326,59.36899661943039
male,1,319.6854,1,4,12.512301156074065,150.14761387288877
five,0,1025.5991,1,4,3.9001594287670494,46.801913145204594
shekels,1,508.6816,1,7,13.76106389537188,165.13276674446257
of,1,131.0718,1,2,15.258812345599894,183.10574814719874
silver,1,606.3472,1,6,9.89532070074703,118.74384840896437
and,1,172.5738,1,3,17.38386707599879,208.60640491198546
for,1,257.5007,1,3,11.650453765756755,139.80544518908107
a,1,47.5252,1,1,21.04146852617138,252.49762231405654
female,1,448.9636,1,6,13.364112369020564,160.36934842824678
your,1,230.306,1,4,17.368197094300626,208.41836513160752
valuation,1,549.7626,1,9,16.370702554157013,196.44843064988416
shall,1,406.4892,1,5,12.30044980284839,147.6053976341807
be,1,189.5981,1,2,10.548628915585125,126.58354698702149
three,1,403.6626,1,5,12.386582259540518,148.6389871144862
shekels,1,668.3959,1,7,10.472835036839694,125.67402044207633
of,1,112.3844,1,2,17.796064222436566,213.55277066923878
silver,1,596.242,1,6,10.063028099328797,120.75633719194556
If,1,289.8143,1,2,6.9009707250470385,82.81164870056446
the,1,144.8534,1,3,20.710594297406896,248.52713156888274
person,1,460.2242,1,6,13.03712407995929,156.44548895951147
is,1,492.463,1,2,4.061218812377782,48.73462574853339
from,1,290.2024,1,4,13.783483527358834,165.40180232830602
sixty,0,1126.7584,1,5,4.437508520016359,53.25010224019631
years,1,334.9753,1,5,14.926473683283513,179.11768419940216
old,1,186.7991,1,3,16.06003455048766,192.72041460585194
and,1,219.2242,1,3,13.684620584771206,164.21544701725446
upward,1,473.6465,1,6,12.6676751543609,152.0121018523308
if,1,231.8097,1,2,8.6277666551486,103.5331998617832
he,1,199.5139,1,2,10.024364217229978,120.29237060675973
is,1,246.2887,1,2,8.120551206774813,97.44661448129776
a,1,72.9375,1,1,13.710368466152527,164.5244215938303
male,1,259.6081,1,4,15.4078397399773,184.8940768797276
then,1,241.863,1,4,16.538288204479397,198.45945845375275
your,1,232.816,1,4,17.180949762902895,206.17139715483472
valuation,1,552.852,1,9,16.279221202057695,195.35065442469232
shall,0,1185.942,1,5,4.216057783601559,50.5926934032187
be,1,186.7022,1,2,10.71224656163666,128.5469587396399
fifteen,1,623.1457,1,7,11.23332793598672,134.79993523184064
shekels,1,620.9989,1,7,11.27216167371633,135.26594008459597
and,1,146.144,1,3,20.527698708123495,246.33238449748194
for,1,259.5425,1,3,11.558800581792962,138.70560698151553
a,1,86.7242,1,1,11.53080685667899,138.36968228014786
female,1,432.1931,1,6,13.88268345792656,166.59220149511873
ten,1,261.4886,1,3,11.472775486197103,137.67330583436524
shekels,1,535.2854,1,7,13.07713604742442,156.92563256909304
But,1,533.3491,1,3,5.624833715853275,67.4980045902393
if,1,132.1277,1,2,15.136871375192332,181.642456502308
he,1,319.6148,1,2,6.2575325047525965,75.09039005703116
is,1,211.4574,1,2,9.458169825222479,113.49803790266975
poorer,1,567.1364,1,6,10.579465539506899,126.95358647408278
than,1,277.3957,1,4,14.419834193536527,173.0380103224383
your,1,240.6324,1,4,16.62286541629473,199.47438499553675
valuation,0,4470.1999,1,9,2.0133327818292868,24.15999338195144
then,0,927.4266,1,4,4.313009784278346,51.756117411340156
he,1,155.4837,1,2,12.86308468347486,154.35701620169831
shall,1,389.9019,1,5,12.823738483962247,153.88486180754697
be,1,187.6699,1,2,10.657009994676823,127.88411993612188
set,1,250.2886,1,3,11.98616317323282,143.83395807879384
before,1,448.1164,1,6,13.389378295460732,160.6725395455288
the,1,174.2221,1,3,17.219399835038146,206.63279802045776
priest,1,406.5674,1,6,14.757700691201507,177.09240829441808
and,1,144.1821,1,3,20.807021121207143,249.6842534544857
the,1,160.7518,1,3,18.662310468685266,223.9477256242232
priest,1,334.5896,1,6,17.93241630941308,215.18899571295697
shall,1,419.4466,1,5,11.920468541168292,143.0456224940195
assign,1,552.2156,1,6,10.865321443291352,130.38385731949623
a,1,85.8868,1,1,11.64323272027832,139.71879264333984
value,0,1833.988,1,5,2.7262991906162966,32.71559028739556
to,1,160.099,1,2,12.492270407685245,149.90724489222293
him,1,259.5467,1,3,11.558613536600545,138.70336243920653
The,1,256.7286,1,3,11.685491994269436,140.22590393123323
priest,0,1575.445,1,6,3.808447771899368,45.701373262792416
shall,1,407.9562,1,5,12.2562177018023,147.0746124216276
assign,1,538.1063,1,6,11.150213257120386,133.80255908544464
a,1,72.4583,1,1,13.801041426586051,165.6124971190326
value,0,1634.1554,1,5,3.0596845318382817,36.71621438205938
according,1,595.7749,1,9,15.106376586190523,181.27651903428628
to,1,158.9503,1,2,12.582549388079167,150.99059265695
his,1,214.0904,1,3,14.012772174744875,168.1532660969385
ability,1,507.4854,1,7,13.793500266214556,165.52200319457467
to,1,130.67,1,2,15.30573199663274,183.66878395959287
pay,1,203.6767,1,3,14.729225286937583,176.75070344325098
If,1,371.5818,1,2,5.382394939687574,64.58873927625089
it,1,147.4806,1,2,13.561105664067002,162.73326796880403
is,1,157.3347,1,2,12.71175398688274,152.5410478425929
an,1,188.7694,1,2,10.594937526950872,127.13925032341047
animal,1,474.7375,1,6,12.638563416624976,151.6627609994997
of,1,117.7714,1,2,16.982051669590412,203.78462003508494
which,1,305.6449,1,5,16.358853035008927,196.30623642010713
men,0,1316.8147,1,3,2.278224870970836,27.338698451650032
offer,1,373.2432,1,5,13.396091342052582,160.75309610463097
an,1,117.7719,1,2,16.981979572376773,203.78375486852127
offering,1,538.0389,1,8,14.868813388771704,178.42576066526044
to,1,139.3113,1,2,14.356337210262197,172.27604652314636
the,1,172.7192,1,3,17.369232835724112,208.43079402868935
LORD,1,333.9602,1,4,11.977475160213702,143.72970192256443
all,1,256.7416,1,3,11.684900304430602,140.21880365316724
that,1,292.4589,1,4,13.677135488097642,164.1256258571717
any,1,303.8826,1,3,9.872233553352512,118.46680264023014
man,1,232.1317,1,3,12.923698055888101,155.0843766706572
gives,1,360.6781,1,5,13.86277680846162,166.35332170153944
of,1,134.0357,1,2,14.92139780670374,179.05677368044488
such,1,305.3695,1,4,13.098885121140126,157.1866214536815
to,1,186.9678,1,2,10.697029114104138,128.36434936924965
the,1,170.9216,1,3,17.551906839159006,210.6228820699081
LORD,1,390.0316,1,4,10.25557929152407,123.06695149828883
becomes,1,591.5366,1,7,11.833587304657058,142.0030476558847
holy,1,291.8569,1,4,13.705346695589517,164.4641603470742
He,1,386.4453,1,2,5.175376696262059,62.1045203551447
shall,1,377.6016,1,5,13.241469315807983,158.8976317896958
not,1,262.4694,1,3,11.429903828789184,137.1588459454702
alter,1,359.7244,1,5,13.89952975110946,166.79435701331352
it,1,158.0862,1,2,12.651325669160244,151.81590802992292
nor,1,229.6136,1,3,13.065428180212322,156.78513816254787
exchange,1,481.9023,1,8,16.600875322653575,199.2105038718429
it,1,145.279,1,2,13.766614582974828,165.19937499569795
a,1,74.4761,1,1,13.427126286150859,161.1255154338103
good,1,317.2627,1,4,12.60784832254154,151.29417987049848
for,1,203.2423,1,3,14.760706801684492,177.1284816202139
a,1,70.9749,1,1,14.089487973917539,169.07385568701045
bad,1,260.4098,1,3,11.520303767369738,138.24364520843685
or,1,144.7422,1,2,13.817670313149863,165.81204375779836
a,1,89.5891,1,1,11.162072171726248,133.94486606071496
bad,1,261.5625,1,3,11.469534050179213,137.63440860215056
for,1,200.6012,1,3,14.955045134326214,179.46054161191458
a,1,59.7444,1,1,16.737970420658673,200.8556450479041
good,1,335.7351,1,4,11.914154939415033,142.9698592729804
If,1,275.432,1,2,7.2613203985012635,87.13584478201517
he,1,197.6293,1,2,10.11995690922348,121.43948291068176
shall,1,406.7132,1,5,12.293675248307652,147.52410297969183
at,1,145.3579,1,2,13.759142089972405,165.10970507966886
all,1,402.9656,1,3,7.444804221501786,89.33765065802143
exchange,1,551.678,1,8,14.501212663909019,174.01455196690824
animal,1,394.8198,1,6,15.19680623920077,182.36167487040925
for,1,198.893,1,3,15.083487101104613,181.00184521325536
animal,0,2698.8611,1,6,2.223159984039193,26.677919808470318
then,1,260.6191,1,4,15.348069270441039,184.17683124529248
both,1,261.4725,1,4,15.297975886565506,183.57571063878606
it,1,115.6393,1,2,17.295158306907773,207.54189968289327
and,1,142.2618,1,3,21.087881637937944,253.05457965525534
that,1,248.0822,1,4,16.12368803565915,193.4842564279098
for,0,1428.7177,1,3,2.0997850030135417,25.197420036162498
which,1,333.7461,1,5,14.98144847235668,179.77738166828016
it,1,161.161,1,2,12.409950298149056,148.91940357778867
is,0,1098.4863,1,2,1.8206872493539519,21.84824699224742
exchanged,1,578.1083,1,9,15.568017272888142,186.8162072746577
shall,1,377.5836,1,5,13.24210055733353,158.90520668800235
be,1,201.8405,1,2,9.908814137896012,118.90576965475215
holy,1,291.3378,1,4,13.7297666145622,164.7571993747464
If,1,462.9564,1,2,4.320061241188156,51.840734894257864
it,1,126.1564,1,2,15.853337603165594,190.24005123798713
is,1,116.5402,1,2,17.161460165676736,205.93752198812084
any,1,347.9572,1,3,8.621750031325691,103.4610003759083
unclean,1,472.6214,1,7,14.81100940414463,177.73211284973556
animal,1,425.3176,1,6,14.107104902313,169.28525882775602
of,1,202.9345,1,2,9.8553966920361,118.2647603044332
which,1,346.155,1,5,14.44439629645679,173.33275555748148
they,1,288.3739,1,4,13.870880825206442,166.4505699024773
do,1,218.1747,1,2,9.1669657389239,110.00358886708679
not,1,250.4274,1,3,11.979519812927817,143.7542377551338
offer,1,344.6444,1,5,14.507707074306154,174.09248489167385
as,1,291.3533,1,2,6.864518095384539,82.37421714461446
an,1,190.5654,1,2,10.49508462711489,125.94101552537867
offering,1,577.3755,1,8,13.855800947563587,166.26961137076304
to,1,144.5716,1,2,13.833975690937917,166.007708291255
the,1,159.1167,1,3,18.854086340402986,226.24903608483584
LORD,1,336.2684,1,4,11.895259857899227,142.74311829479072
then,1,216.6238,1,4,18.46519172870202,221.58230074442423
he,1,160.0398,1,2,12.496891398264681,149.96269677917618
shall,1,416.4669,1,5,12.005756039675662,144.06907247610795
set,1,275.3019,1,3,10.897127844014154,130.76553412816986
the,1,172.6628,1,3,17.374906465086863,208.49887758104234
animal,1,391.9722,1,6,15.307208011180386,183.68649613416463
before,1,462.7583,1,6,12.965731786982534,155.58878144379042
the,1,202.6387,1,3,14.80467452663287,177.65609431959444
priest,1,395.9275,1,6,15.154289611103044,181.85147533323652
and,1,202.9153,1,3,14.78449382574897,177.41392590898766
the,0,3091.0337,1,3,0.9705491078922885,11.646589294707463
priest,1,350.0172,1,6,17.142014735275865,205.70417682331038
shall,1,405.8031,1,5,12.321246437003563,147.85495724404274
evaluate,1,534.8963,1,8,14.956170009027918,179.47404010833503
it,1,160.3908,1,2,12.469543140878404,149.63451769054086
whether,1,403.0792,1,7,17.366314113950807,208.39576936740968
it,1,131.8852,1,2,15.164703848498542,181.9764461819825
is,1,117.2675,1,2,17.05502377043938,204.66028524527258
good,1,507.673,1,4,7.879087522873975,94.54905027448771
or,1,161.1219,1,2,12.41296186303662,148.95554235643942
bad,1,288.0965,1,3,10.413177529057105,124.95813034868526
As,1,290.5037,1,2,6.884593896738665,82.61512676086399
the,1,232.9214,1,3,12.879881367706016,154.55857641247218
priest,1,360.2383,1,6,16.655641557269178,199.86769868723013
evaluates,0,3399.2327,1,9,2.6476563372669366,31.77187604720324
it,1,142.7728,1,2,14.008270482893103,168.09924579471723
so,1,175.0476,1,2,11.425463702444365,137.1055644293324
it,1,174.9355,1,2,11.43278522655493,137.19342271865918
shall,1,405.3138,1,5,12.336120803190022,148.03344963828027
be,1,175.1381,1,2,11.419559764551515,137.03471717461818
But,1,305.4619,1,3,9.821192102844904,117.85430523413885
if,1,140.9716,1,2,14.187254737833719,170.24705685400463
he,1,157.887,1,2,12.66728736374749,152.0074483649699
will,1,392.0337,1,4,10.203204469411686,122.43845363294022
indeed,1,477.6302,1,6,12.562019738282881,150.74423685939456
redeem,1,506.6498,1,6,11.842499493733145,142.10999392479775
it,1,130.8646,1,2,15.282971865577093,183.3956623869251
then,1,248.9325,1,4,16.068612977413554,192.82335572896267
he,1,157.1451,1,2,12.72709107697281,152.7250929236737
shall,1,420.3102,1,5,11.895975876864277,142.75171052237133
add,1,275.9006,1,3,10.873481246506895,130.48177495808272
the,1,143.6213,1,3,20.888266573272908,250.6591988792749
fifth,1,466.7459,1,5,10.71246689044296,128.5496026853155
part,1,348.3059,1,4,11.48415803464713,137.80989641576556
of,1,147.016,1,2,13.603961473581109,163.2475376829733
it,1,171.6583,1,2,11.651053284344538,139.81263941213444
to,1,203.2438,1,2,9.840398575503903,118.08478290604683
its,1,187.7963,1,3,15.974755626175808,191.6970675141097
valuation,1,606.2019,1,9,14.846538752188007,178.15846502625607
Now,0,1229.6026,1,3,2.4398126679302727,29.277752015163273
on,1,133.3771,1,2,14.995077865690584,179.94093438828702
the,1,189.0028,1,3,15.8727807207089,190.47336864850678
second,1,377.2722,1,6,15.903636684600668,190.843640215208
Sabbath,1,576.8418,1,7,12.135042918179645,145.62051501815574
after,1,362.234,1,5,13.80323216484372,165.63878597812464
the,1,160.2492,1,3,18.720842288136225,224.6501074576347
first,1,375.7424,1,5,13.306989043557502,159.68386852269003
he,1,159.8467,1,2,12.511988048549016,150.1438565825882
was,1,219.4571,1,3,13.670097709301727,164.04117251162072
going,1,290.2061,1,5,17.22913474251575,206.749616910189
through,1,504.2871,1,7,13.880981686820862,166.57178024185035
the,1,190.9208,1,3,15.71332196387193,188.55986356646315
grain,1,319.0961,1,5,15.669260765017185,188.03112918020622
fields,1,767.7135,1,6,7.815415516335196,93.78498619602234
His,1,289.7106,1,3,10.355161323058253,124.26193587669903
disciples,1,780.2608,1,9,11.53460483981766,138.41525807781193
plucked,1,893.1034,1,7,7.837838261504771,94.05405913805726
the,1,159.6406,1,3,18.79221200621897,225.50654407462764
heads,1,289.8465,1,5,17.250510183838685,207.00612220606422
of,1,132.3264,1,2,15.11414200038692,181.36970400464304
grain,1,315.2221,1,5,15.861832022564407,190.34198427077288
and,1,130.6558,1,3,22.961093192954316,275.5331183154518
ate,1,220.8585,1,3,13.583357670182494,163.00029204218993
rubbing,1,546.845,1,7,12.800702209949803,153.60842651939763
them,1,306.5008,1,4,13.050536899088028,156.60644278905633
in,1,98.4844,1,2,20.30778478621995,243.6934174346394
their,0,1157.4123,1,5,4.319981738573195,51.83978086287834
hands,1,306.1065,1,5,16.33418434433767,196.01021213205206
But,1,319.0745,1,3,9.402192904791828,112.82631485750194
some,1,257.7855,1,4,15.516776544840575,186.2013185380869
of,1,116.3767,1,2,17.185570651169865,206.22684781403836
the,1,175.0461,1,3,17.138342413798423,205.66010896558106
Pharisees,1,809.0709,1,9,11.123870602687601,133.4864472322512
said,1,218.0887,1,4,18.341161188085398,220.09393425702478
to,1,204.0202,1,2,9.802950884275186,117.63541061130223
them,1,300.3397,1,4,13.318252631936438,159.81903158323726
Why,1,381.5408,1,3,7.862855034114307,94.35426040937168
do,1,145.3712,1,2,13.757883267112057,165.09459920534468
you,1,188.6523,1,3,15.902271003321985,190.82725203986382
do,1,146.0497,1,2,13.693968560017582,164.327622720211
that,1,346.8877,1,4,11.531109347491997,138.37331216990395
which,1,292.6755,1,5,17.083766833916744,205.00520200700095
is,1,189.5529,1,2,10.551144297976977,126.61373157572373
not,1,301.0424,1,3,9.965373648363155,119.58448378035786
lawful,1,493.8483,1,6,12.149479911138704,145.79375893366444
to,1,160.0159,1,2,12.498757935930119,149.98509523116144
do,1,214.8258,1,2,9.309868740160633,111.7184248819276
on,1,173.4346,1,2,11.531724350273821,138.38069220328586
the,1,188.3687,1,3,15.926212794376136,191.11455353251364
Sabbath,0,1460.8195,1,7,4.7918308867043455,57.50197064045214
day,1,189.8711,1,3,15.800192867687604,189.60231441225125
Jesus,1,576.0546,1,5,8.679732789218242,104.15679347061891
answering,1,634.7258,1,9,14.179351146589598,170.15221375907518
them,1,287.6704,1,4,13.904802162474832,166.857625949698
said,1,257.5188,1,4,15.53284653392296,186.3941584070755
Haven't,1,625.537,1,7,11.1903852210181,134.2846226522172
you,1,199.3481,1,3,15.049052386252992,180.5886286350359
read,1,217.7709,1,4,18.3679270278995,220.41512433479403
what,1,359.7039,1,4,11.120257522923717,133.44309027508461
David,1,433.5439,1,5,11.532857456880377,138.39428948256452
did,1,445.4456,1,3,6.734829123915468,80.81794948698561
when,1,246.1292,1,4,16.251627194172816,195.0195263300738
he,1,161.0498,1,2,12.41851899226202,149.02222790714424
was,1,284.6942,1,3,10.537622473517198,126.45146968220638
hungry,1,522.2307,1,6,11.489175186368785,137.87010223642542
he,0,1128.887,1,2,1.7716565076929756,21.259878092315706
and,1,230.308,1,3,13.026034701356446,156.31241641627736
those,1,436.5782,1,5,11.452701944348116,137.4324233321774
who,1,172.7124,1,3,17.369916693879535,208.43900032655444
were,1,290.638,1,4,13.762825232763785,165.1539027931654
with,1,284.8881,1,4,14.040600502442887,168.48720602931465
him,0,711.9866,1,3,4.213562446259523,50.56274935511428
how,1,287.5026,1,3,10.43468824281937,125.21625891383243
he,1,175.1126,1,2,11.421222687573596,137.05467225088316
entered,1,447.611,1,7,15.638579034027314,187.66294840832776
into,1,201.6678,1,4,19.834599276632165,238.015191319586
God's,1,464.9271,1,5,10.754374180382259,129.0524901645871
house,1,446.3011,1,5,11.203198916605851,134.43838699927022
and,1,143.1723,1,3,20.953773879444558,251.4452865533347
took,1,305.1899,1,4,13.106593632358083,157.27912358829698
and,0,1776.2836,1,3,1.6889194946122343,20.267033935346813
ate,1,203.4903,1,3,14.742717466139664,176.91260959367597
the,1,159.3746,1,3,18.823576655251216,225.8829198630146
show,1,319.7393,1,4,12.510191896961055,150.12230276353267
bread,1,301.4888,1,5,16.584363996274487,199.01236795529383
and,1,131.1499,1,3,22.874588543338575,274.4950625200629
gave,1,275.721,1,4,14.507418731253695,174.08902477504435
also,1,416.3905,1,4,9.606367100113955,115.27640520136745
to,1,174.9928,1,2,11.429041651999398,137.14849982399278
those,1,291.1488,1,5,17.17334916029192,206.08018992350304
who,1,175.0394,1,3,17.138998419784343,205.66798103741212
were,1,299.867,1,4,13.339247066199349,160.07096479439218
with,1,291.2142,1,4,13.735593937383548,164.82712724860258
him,1,332.9633,1,3,9.010002003223779,108.12002403868534
which,1,292.3409,1,5,17.103320130710415,205.23984156852498
is,1,117.4747,1,2,17.02494239185118,204.29930870221415
not,1,232.297,1,3,12.914501693952138,154.97402032742565
lawful,0,924.6855,1,6,6.488692641984761,77.86431170381712
to,1,173.9899,1,2,11.494920107431524,137.93904128917828
eat,1,145.7845,1,3,20.57831936865716,246.9398324238859
except,1,490.0481,1,6,12.243696077997242,146.9243529359669
for,1,159.7489,1,3,18.779472033923238,225.35366440707884
the,1,174.4133,1,3,17.200523125243315,206.40627750291978
priests,0,1329.1076,1,7,5.2666917260874895,63.20030071304987
alone,1,335.6054,1,5,14.898449190626849,178.78139028752219
He,1,290.9972,1,2,6.872918364850245,82.47502037820294
said,1,232.0888,1,4,17.234782548748584,206.817390584983
to,1,216.6168,1,2,9.232894216884379,110.79473060261255
them,1,291.3693,1,4,13.728282286431687,164.73938743718026
The,1,360.2742,1,3,8.326990941899254,99.92389130279105
Son,1,244.1635,1,3,12.286848771417514,147.44218525701018
of,1,131.3352,1,2,15.228209954376284,182.73851945251542
Man,1,303.4857,1,3,9.88514450598496,118.6217340718195
is,1,116.5749,1,2,17.156351839032244,205.87622206838694
lord,1,319.3318,1,4,12.526156179873098,150.31387415847718
of,1,143.2718,1,2,13.959481209840318,167.5137745180838
the,1,203.7583,1,3,14.723326608044923,176.67991929653908
Sabbath,1,591.8319,1,7,11.827682826829713,141.93219392195655
It,1,403.2855,1,2,4.959265830286484,59.511189963437815
also,1,305.2226,1,4,13.105189458447702,157.26227350137242
happened,1,640.138,1,8,12.497305268551468,149.9676632226176
on,1,142.1972,1,2,14.064974556461028,168.77969467753235
another,0,3712.3863,1,7,1.8855796337789523,22.626955605347426
Sabbath,1,591.0229,1,7,11.843872716268692,142.1264725952243
that,1,288.2566,1,4,13.876525290314255,166.51830348377106
he,1,173.8581,1,2,11.503634285661697,138.04361142794036
entered,1,419.1355,1,7,16.70104298013411,200.4125157616093
into,1,212.0941,1,4,18.85955337748669,226.3146405298403
the,1,158.7481,1,3,18.89786397443497,226.77436769321963
synagogue,1,666.206,1,9,13.509334950450762,162.11201940540914
and,1,155.3801,1,3,19.30749175730998,231.68990108771976
taught,1,360.0481,1,6,16.66444011230722,199.97328134768662
There,1,461.2976,1,5,10.838989840831603,130.06787808997925
was,1,198.9447,1,3,15.079567337053964,180.95480804464756
a,1,71.4638,1,1,13.993098603768619,167.91718324522344
man,1,212.3674,1,3,14.12646197109349,169.5175436531219
there,1,305.328,1,5,16.375831892260127,196.50998270712154
and,1,154.7021,1,3,19.39210909224891,232.7053091069869
his,1,393.9186,1,3,7.615786611751768,91.38943934102122
right,1,364.0089,1,5,13.735927885279729,164.83113462335675
hand,1,301.1271,1,4,13.283427496229997,159.40112995475997
was,0,1045.9634,1,3,2.8681691921533776,34.41803030584053
withered,1,622.4218,1,8,12.853020250897384,154.2362430107686
The,1,548.5233,1,3,5.469229839461697,65.63075807354036
scribes,1,462.0905,1,7,15.148547741189226,181.78257289427071
and,1,161.5707,1,3,18.567722984427252,222.81267581312704
the,1,393.2286,1,3,7.629150066907647,91.54980080289175
Pharisees,1,754.3493,1,9,11.930812423369385,143.1697490804326
watched,1,635.4288,1,7,11.016183087703926,132.19419705244712
him,1,334.7631,1,3,8.961561175649287,107.53873410779144
to,1,145.2825,1,2,13.766282931529949,165.19539517835938
see,1,288.2008,1,3,10.409408995394877,124.91290794473852
whether,1,409.4262,1,7,17.0970983293204,205.16517995184478
he,1,172.8079,1,2,11.573544959460767,138.8825395135292
would,1,276.1521,1,5,18.105964068352186,217.27156882022624
heal,1,245.2656,1,4,16.308850486982276,195.7062058437873
on,1,171.7724,1,2,11.64331405976746,139.71976871720952
the,1,159.7756,1,3,18.776333808165955,225.31600569799144
Sabbath,1,996.5486,1,7,7.024243473925908,84.2909216871109
that,1,304.9062,1,4,13.118788663529964,157.42546396235957
they,1,215.3152,1,4,18.57741580715156,222.92898968581872
might,1,379.1461,1,5,13.187528501545975,158.2503420185517
find,1,304.6943,1,4,13.127912140135212,157.53494568162256
an,1,146.6094,1,2,13.641690096269407,163.7002811552329
accusation,1,681.5881,1,10,14.671617652949045,176.05941183538854
against,1,394.0471,1,7,17.764373852770394,213.17248623324474
him,1,260.1229,1,3,11.533009973362592,138.3961196803511
But,1,534.2301,1,3,5.615557790547555,67.38669348657066
he,1,145.4101,1,2,13.754202768583477,165.05043322300173
knew,1,257.3808,1,4,15.54117478848461,186.49409746181533
their,1,245.7459,1,5,20.34621940793315,244.15463289519784
thoughts,1,553.3407,1,8,14.457638847097277,173.49166616516732
and,1,269.2704,1,3,11.141217155691825,133.6946058683019
he,1,176.1115,1,2,11.356441799655332,136.277301595864
said,1,202.9875,1,4,19.705646899439618,236.46776279327543
to,1,146.2501,1,2,13.675204324646616,164.1024518957594
the,1,188.1353,1,3,15.945970798675209,191.35164958410252
man,1,240.5518,1,3,12.471326342184927,149.65591610621914
who,1,159.2232,1,3,18.84147536288682,226.09770435464182
had,1,263.2418,1,3,11.396366382542588,136.75639659051106
the,1,547.3319,1,3,5.481134938416709,65.7736192610005
withered,0,1953.3884,1,8,4.09544768464889,49.14537221578668
hand,1,346.0195,1,4,11.560042136353587,138.72050563624305
Rise,1,391.2208,1,4,10.224405246346821,122.69286295616186
up,1,199.2907,1,2,10.0355912242769,120.4270946913228
and,1,145.2123,1,3,20.659406951064064,247.91288341276876
stand,1,291.3707,1,5,17.16027040467693,205.92324485612315
in,1,132.4187,1,2,15.103606967898038,181.24328361477646
the,1,146.2123,1,3,20.518109625523984,246.2173155062878
middle,1,488.7416,1,6,12.276425825016737,147.31710990020085
He,1,216.0167,1,2,9.258543436687997,111.10252124025597
arose,1,489.4211,1,5,10.216151285671991,122.59381542806389
and,1,174.1703,1,3,17.22452105783822,206.69425269405866
stood,1,374.4788,1,5,13.35189068112801,160.2226881735361
Then,1,625.7337,1,4,6.392495721422708,76.70994865707249
Jesus,1,378.7432,1,5,13.201557150068965,158.41868580082757
said,1,271.7696,1,4,14.718349660889224,176.6201959306707
to,1,146.0665,1,2,13.692393533082535,164.30872239699042
them,1,277.4045,1,4,14.419376758488056,173.03252110185667
I,1,198.2366,1,1,5.044477155076308,60.533725860915695
will,1,402.3856,1,4,9.940713584183927,119.28856301020713
ask,1,205.0057,1,3,14.633739452122551,175.6048734254706
you,1,230.627,1,3,13.00801727464694,156.0962072957633
something,0,2079.1096,1,9,4.3287761260878215,51.94531351305386
Is,1,217.0267,1,2,9.21545597845795,110.5854717414954
it,1,160.1658,1,2,12.487060283780933,149.84472340537118
lawful,1,550.2185,1,6,10.904758745843697,130.85710495012438
on,1,212.4305,1,2,9.414843913656467,112.9781269638776
the,1,203.3545,1,3,14.752562643069124,177.03075171682949
Sabbath,1,907.5309,1,7,7.7132359900913565,92.55883188109628
to,1,189.2025,1,2,10.570684848244605,126.84821817893527
do,1,565.8982,1,2,3.534204561880564,42.41045474256677
good,1,389.8561,1,4,10.260196005654393,123.12235206785272
or,1,158.2353,1,2,12.63940473459462,151.67285681513545
to,1,232.4145,1,2,8.605315072854749,103.26378087425698
do,1,203.621,1,2,9.822169619047152,117.86603542856582
harm,1,359.1802,1,4,11.13647133110344,133.6376559732413
To,1,243.4162,1,2,8.216380010862055,98.59656013034467
save,1,288.5871,1,4,13.860633410155891,166.3276009218707
a,1,28.2846,1,1,35.35492812343112,424.25913748117347
life,1,305.8805,1,4,13.077002293379277,156.9240275205513
or,1,132.6392,1,2,15.07849866404502,180.94198396854023
to,1,174.3408,1,2,11.47178400007342,137.66140800088104
kill,1,436.3915,1,4,9.166081374178919,109.99297649014703
He,1,317.0823,1,2,6.307510699903464,75.69012839884157
looked,1,345.8284,1,6,17.34964508409373,208.19574100912476
around,1,390.5645,1,6,15.362379325309902,184.34855190371883
at,1,129.4792,1,2,15.446496425680728,185.35795710816873
them,1,361.408,1,4,11.067823623162742,132.8138834779529
all,1,249.0449,1,3,12.04602061716582,144.55224740598982
and,1,145.3829,1,3,20.635164108020955,247.62196929625145
said,1,246.48,1,4,16.22849724115547,194.74196689386565
to,1,130.8424,1,2,15.285564923908458,183.4267790869015
the,1,184.8247,1,3,16.231596750867173,194.77916101040609
