word,typed_word_without_mistakes,word_duration (ms),Count,characters,CPS,WPM
calf,1,361.2217903137207,1,4,11.073529081747822,132.88234898097386
Then,1,369.97151374816895,1,4,10.811643197813082,129.73971837375697
they,1,400.3522396087647,1,4,9.99120175750462,119.89442109005543
said,1,255.86986541748047,1,4,15.632946824252047,187.59536189102457
These,1,504.3766498565674,1,5,9.913226556823913,118.95871868188695
are,1,201.45750045776367,1,3,14.891478317676047,178.69773981211256
your,1,279.3126106262207,1,4,14.320871481713532,171.85045778056238
gods,1,313.5087490081787,1,4,12.758814587007425,153.1057750440891
Israel,1,518.5019969940186,1,6,11.571797282912328,138.86156739494794
which,1,335.1244926452637,1,5,14.91982863005064,179.0379435606077
brought,1,776.4675617218018,1,7,9.015186654388543,108.18223985266252
you,1,201.95603370666504,1,3,14.854718351012023,178.25662021214427
up,1,367.44022369384766,1,2,5.4430622208264445,65.31674664991733
out,1,175.70209503173828,1,3,17.07435531407915,204.8922637689498
of,1,126.86467170715332,1,2,15.764830138185973,189.17796165823168
the,1,136.4736557006836,1,3,21.982264522756335,263.787174273076
land,1,256.1166286468506,1,4,15.617884793866496,187.41461752639796
of,1,135.19978523254397,1,2,14.792922907088904,177.51507488506684
Egypt,0,1479.0291786193848,1,5,3.3805959154012784,40.56715098481534
When,1,607.8567504882812,1,4,6.58049778469494,78.96597341633928
Aaron,0,1193.8698291778564,1,5,4.1880612758622,50.2567353103464
saw,1,367.4192428588867,1,3,8.165059556100056,97.98071467320068
this,1,240.46635627746585,1,4,16.63434362262527,199.61212347150325
he,1,152.67324447631836,1,2,13.099872258955147,157.19846710746177
built,1,439.3107891082764,1,5,11.381464156956218,136.5775698834746
an,1,152.09555625915527,1,2,13.149628096906424,157.79553716287708
altar,1,416.8226718902588,1,5,11.995508731147911,143.94610477377495
before,1,456.72106742858887,1,6,13.13712116189634,157.6454539427561
it,1,154.3753147125244,1,2,12.955439175779965,155.46527010935958
and,1,207.8723907470703,1,3,14.431930999678855,173.18317199614626
Aaron,1,631.8163871765137,1,5,7.913691543114607,94.96429851737528
made,1,359.9107265472412,1,4,11.113867148038356,133.36640577646028
a,0,655.613899230957,1,1,1.5252879799726822,18.303455759672186
proclamation,0,1838.940143585205,1,12,6.525497875425543,78.30597450510652
and,1,160.322904586792,1,3,18.712235832628192,224.5468299915383
said,1,231.52709007263184,1,4,17.276596007599668,207.31915209119603
Tomorrow,1,807.6479434967041,1,8,9.905305974486948,118.86367169384337
shall,1,417.67191886901855,1,5,11.971118416433436,143.65342099720124
be,1,144.82498168945312,1,2,13.809772158567101,165.71726590280522
a,1,87.4178409576416,1,1,11.439312490965671,137.27174989158806
feast,1,279.76059913635254,1,5,17.87242383464817,214.46908601577803
to,1,165.28916358947754,1,2,12.100006779436095,145.20008135323314
