word,typed_word_without_mistakes,word_duration (ms),Count,characters,CPS,WPM
shall,1,385.0195,1,5,12.986355236552953,155.83626283863543
break,0,1382.5047,1,5,3.6166242328145435,43.39949079377452
down,1,264.0792,1,4,15.146971060197092,181.76365272236512
the,1,175.4398,1,3,17.099882694804716,205.19859233765658
house,1,289.0089,1,5,17.300505278557168,207.606063342686
its,1,180.5008,1,3,16.62042495102515,199.4450994123018
stones,1,479.0309,1,6,12.525288034654967,150.3034564158596
and,1,111.3433,1,3,26.943695758972474,323.3243491076697
its,1,184.8247,1,3,16.231596750867173,194.77916101040609
timber,1,696.0581,1,6,8.619970085830479,103.43964102996574
and,1,135.2759,1,3,22.176899211167694,266.1227905340123
all,1,279.8524,1,3,10.719936652321008,128.6392398278521
the,1,147.0258,1,3,20.40458205294581,244.8549846353497
house,1,344.0869,1,5,14.531212899997064,174.37455479996476
mortar,1,520.2253,1,6,11.53346444319413,138.40157331832955
He,1,177.0719,1,2,11.29484689552662,135.53816274631944
shall,1,384.0421,1,5,13.019405945337764,156.23287134405317
carry,1,407.9872,1,5,12.255286440358914,147.06343728430696
them,1,301.4824,1,4,13.267772845114674,159.21327414137608
out,1,119.1754,1,3,25.17298032983317,302.07576395799805
of,1,141.4362,1,2,14.14065140324754,169.6878168389705
the,1,186.0059,1,3,16.12852065445236,193.5422478534283
city,1,363.1218,1,4,11.01558760724363,132.18705128692355
into,1,190.5476,1,4,20.99213005044409,251.90556060532907
an,1,175.6515,1,2,11.38618229847169,136.63418758166029
unclean,0,1153.1109,1,7,6.070534932936633,72.8464191952396
place,1,288.1358,1,5,17.352928723192328,208.23514467830793
Moreover,1,896.7758,1,8,8.920847328841836,107.05016794610202
he,1,149.5846,1,2,13.370360317840207,160.44432381408248
who,1,175.2839,1,3,17.11509157429747,205.38109889156965
goes,1,225.4466,1,4,17.742560766052804,212.91072919263365
into,1,191.3399,1,4,20.90520586662792,250.86247039953503
the,1,152.4199,1,3,19.682469283866475,236.1896314063977
house,1,276.02,1,5,18.114629374682995,217.37555249619595
while,1,376.7898,1,5,13.269998285516222,159.23997942619465
it,1,136.2201,1,2,14.682121067302107,176.1854528076253
is,1,112.2134,1,2,17.823183327481388,213.87819992977666
shut,1,375.8193,1,4,10.64341293807955,127.7209552569546
up,1,180.6991,1,2,11.068123748264382,132.81748497917258
shall,1,399.6541,1,5,12.510818730497197,150.12982476596636
be,1,196.7451,1,2,10.165437411147723,121.98524893377268
unclean,1,437.7358,1,7,15.991381102482364,191.89657322978837
until,1,428.7572,1,5,11.661611746694867,139.9393409603384
the,1,127.7603,1,3,23.481472726660787,281.77767271992946
evening,1,453.224,1,7,15.444901417400667,185.338817008808
He,1,242.7705,1,2,8.238233228501816,98.85879874202179
who,1,162.7012,1,3,18.438708503686513,221.26450204423816
lies,1,231.9325,1,4,17.24639711985168,206.95676543822015
down,1,257.0442,1,4,15.561525994362059,186.73831193234471
in,1,127.8858,1,2,15.638952878271084,187.667434539253
the,1,144.895,1,3,20.704648193519443,248.4557783222333
house,1,300.6642,1,5,16.62984818278997,199.55817819347965
shall,1,431.258,1,5,11.593987821675192,139.1278538601023
wash,1,315.5135,1,4,12.677745960157013,152.13295152188417
his,1,267.0478,1,3,11.233943885701361,134.80732662841632
clothes,1,435.4286,1,7,16.076114430701153,192.91337316841384
and,1,151.9764,1,3,19.73990698555828,236.8788838266994
he,1,154.1567,1,2,12.973811712367999,155.685740548416
who,1,186.2746,1,3,16.105255359560562,193.26306431472676
eats,1,230.9149,1,4,17.32239885776102,207.86878629313225
in,1,137.5828,1,2,14.536700808531299,174.44040970237558
the,1,135.0758,1,3,22.209751857845745,266.51702229414894
house,1,287.3752,1,5,17.398856964692847,208.78628357631416
shall,1,422.6803,1,5,11.829271437538017,141.9512572504562
wash,1,320.5822,1,4,12.477299113924603,149.72758936709525
his,1,244.7087,1,3,12.25947422384247,147.11369068610963
clothes,1,650.2291,1,7,10.765436366966659,129.1852364035999
If,1,322.1616,1,2,6.208064524139437,74.49677428967324
the,1,141.1251,1,3,21.257735158380754,255.09282190056905
priest,1,296.0071,1,6,20.269784069368608,243.23740883242328
shall,1,382.7426,1,5,13.06360985163397,156.76331821960764
come,1,277.6218,1,4,14.40809043093878,172.89708517126536
in,1,143.2075,1,2,13.965749000576086,167.58898800691304
and,1,129.5951,1,3,23.14902338128525,277.788280575423
examine,1,496.994,1,7,14.08467707859652,169.01612494315825
it,1,154.3416,1,2,12.958269189900843,155.4992302788101
and,1,130.1603,1,3,23.04850250037838,276.58203000454057
behold,1,537.799,1,6,11.156584523214063,133.87901427856875
the,1,159.4392,1,3,18.815949904414975,225.79139885297968
plague,1,350.8027,1,6,17.103631186419033,205.24357423702838
spread,0,2031.7264,1,6,2.95315353484603,35.43784241815236
in,1,138.9581,1,2,14.392827766067613,172.71393319281137
the,1,138.8159,1,3,21.611357200435975,259.3362864052317
house,0,1905.0919,1,5,2.6245453040874303,31.494543649049163
after,1,411.8847,1,5,12.139319571715093,145.67183486058113
the,1,161.1646,1,3,18.614509637972606,223.3741156556713
house,1,297.5251,1,5,16.805304829743775,201.6636579569253
was,1,215.7524,1,3,13.90482794165905,166.8579352999086
plastered,1,609.7328,1,9,14.760563971628228,177.12676765953873
then,1,223.103,1,4,17.928938651654168,215.14726381985002
the,1,168.9976,1,3,17.75173138553447,213.02077662641364
priest,1,351.8444,1,6,17.052992743383154,204.63591292059783
shall,1,455.0825,1,5,10.987018837243797,131.84422604692557
pronounce,1,638.8032,1,9,14.088846142286076,169.06615370743293
the,1,188.1673,1,3,15.943259004088382,191.3191080490606
house,1,274.3428,1,5,18.22537351080473,218.70448212965675
clean,0,1633.1298,1,5,3.0616060033929946,36.73927204071593
because,1,451.3447,1,7,15.509210587827884,186.11052705393462
the,1,151.5797,1,3,19.79156839603192,237.49882075238304
plague,1,319.6909,1,6,18.768128839450856,225.2175460734103
is,1,119.8798,1,2,16.683377850146563,200.20053420175876
healed,0,1139.0285,1,6,5.267646946498705,63.211763357984466
To,1,293.7013,1,2,6.809639589610261,81.71567507532313
cleanse,1,431.4657,1,7,16.223769351770024,194.68523222124028
the,1,151.2915,1,3,19.829269985425483,237.9512398251058
house,1,232.1115,1,5,21.54137128061298,258.4964553673558
he,1,166.9059,1,2,11.982799889039274,143.7935986684713
shall,1,431.9524,1,5,11.575349506102986,138.90419407323583
take,1,187.3198,1,4,21.3538558123594,256.2462697483128
two,1,310.7458,1,3,9.654193234470105,115.85031881364125
birds,1,384.7687,1,5,12.994820004849666,155.937840058196
cedar,0,1192.8912,1,5,4.191497095460172,50.29796514552207
wood,1,375.2511,1,4,10.659529046017454,127.91434855220945
scarlet,1,662.1041,1,7,10.572355615982442,126.8682673917893
and,1,134.1343,1,3,22.365643985170088,268.38772782204103
hyssop,1,578.426,1,6,10.372977701555602,124.47573241866722
He,1,241.8556,1,2,8.2693971113342,99.2327653360104
shall,1,391.2886,1,5,12.778292033041597,153.33950439649917
kill,1,414.7459,1,4,9.644459414788669,115.73351297746402
one,1,206.8963,1,3,14.50001764168813,174.00021170025755
of,1,124.2082,1,2,16.101996486544365,193.22395783853239
the,1,167.1134,1,3,17.951881776087372,215.42258131304845
birds,1,406.8902,1,5,12.288327416094072,147.45992899312887
in,1,138.1983,1,2,14.471958048688009,173.6634965842561
an,1,121.094,1,2,16.516094934513685,198.1931392141642
earthen,1,493.799,1,7,14.175808375472611,170.10970050567133
vessel,1,712.4699,1,6,8.421408399147808,101.05690078977369
over,1,428.1388,1,4,9.342764542713718,112.11317451256463
running,1,550.0721,1,7,12.725604516207968,152.70725419449562
water,1,408.5098,1,5,12.239608450029841,146.8753014003581
He,1,373.2937,1,2,5.357711635637033,64.2925396276444
shall,1,423.6732,1,5,11.801548929693924,141.6185871563271
take,1,214.9527,1,4,18.608745086709774,223.3049410405173
the,1,160.7068,1,3,18.66753615901754,224.01043390821047
cedar,1,450.8526,1,5,11.090099070073013,133.08118884087617
wood,1,403.8656,1,4,9.904284989858013,118.85141987829616
the,1,149.0442,1,3,20.12825725523033,241.53908706276397
hyssop,1,560.3631,1,6,10.70734314946862,128.48811779362345
the,1,167.4762,1,3,17.912993010350124,214.9559161242015
scarlet,0,2717.6753,1,7,2.5757308093428235,30.90876971211388
and,1,129.4236,1,3,23.179698293047018,278.15637951656424
the,1,144.1588,1,3,20.810384104196206,249.7246092503545
living,1,366.2339,1,6,16.38297273955251,196.5956728746301
bird,1,302.9689,1,4,13.202675258087545,158.43210309705054
and,1,157.2015,1,3,19.08378736844114,229.0054484212937
dip,1,467.0046,1,3,6.423919593083237,77.08703511699885
them,1,277.6888,1,4,14.404614085984022,172.85536903180827
in,1,97.8544,1,2,20.438529079939176,245.26234895927013
the,1,132.1291,1,3,22.705066484218843,272.4607978106261
blood,1,377.0337,1,5,13.261414032750917,159.136968393011
of,1,120.8529,1,2,16.54904433406232,198.58853200874785
the,1,139.7467,1,3,21.46741211062587,257.6089453275104
slain,1,418.3716,1,5,11.9510980190816,143.4131762289792
bird,1,275.5893,1,4,14.514351609442022,174.17221931330425
and,1,208.9086,1,3,14.360347060867767,172.3241647304132
in,1,153.5382,1,2,13.026074292912124,156.31289151494548
the,1,136.3822,1,3,21.997005474321426,263.9640656918571
running,1,521.1562,1,7,13.43167365177657,161.18008382131885
water,0,1583.855,1,5,3.1568546363145615,37.88225563577474
and,1,154.9965,1,3,19.355275764291452,232.26330917149744
sprinkle,1,778.7215,1,8,10.273249165459026,123.2789899855083
the,1,159.241,1,3,18.83936925791724,226.0724310950069
house,1,288.7572,1,5,17.31558555076722,207.78702660920663
seven,1,390.8143,1,5,12.793800022158862,153.52560026590635
times,1,383.399,1,5,13.041244239030357,156.4949308683643
He,1,312.7389,1,2,6.395111065492652,76.74133278591182
shall,1,378.0271,1,5,13.226564973780981,158.71877968537177
cleanse,0,1507.5345,1,7,4.643343154004104,55.720117848049256
the,1,162.9702,1,3,18.408273414403368,220.89928097284042
house,1,304.6409,1,5,16.412766637703605,196.95319965244326
with,1,369.5173,1,4,10.824932959837064,129.89919551804476
the,1,153.5749,1,3,19.534442151679734,234.4133058201568
blood,1,368.0765,1,5,13.584132646338464,163.00959175606158
of,1,137.8488,1,2,14.508650057164079,174.10380068596896
the,1,132.9013,1,3,22.573142625391927,270.87771150470314
bird,1,282.9253,1,4,14.13800745285063,169.65608943420756
and,1,147.922,1,3,20.280958883736023,243.3715066048323
with,1,312.0598,1,4,12.818056026441086,153.81667231729304
the,1,209.0592,1,3,14.350002296000367,172.2000275520044
running,1,534.69,1,7,13.091697993229719,157.10037591875664
water,1,413.7213,1,5,12.0854304576535,145.025165491842
with,1,275.1999,1,4,14.534889002503272,174.41866803003927
the,1,254.6218,1,3,11.782180473156657,141.3861656778799
living,1,384.3021,1,6,15.61271718265396,187.3526061918475
bird,1,295.5268,1,4,13.535151465112472,162.42181758134967
with,1,285.2258,1,4,14.023976793123204,168.28772151747845
the,1,184.4562,1,3,16.264023654396006,195.16828385275207
cedar,1,460.7544,1,5,10.85176831735085,130.2212198082102
wood,1,621.0857,1,4,6.440335045550075,77.2840205466009
with,1,367.2812,1,4,10.890837864829454,130.69005437795346
the,1,132.7293,1,3,22.602394497673085,271.228733972077
hyssop,1,589.3506,1,6,10.180697194505274,122.1683663340633
and,1,127.5705,1,3,23.516408574082565,282.1969028889908
with,1,296.3841,1,4,13.49600062891363,161.95200754696356
the,1,189.1212,1,3,15.862843509876207,190.35412211851448
scarlet,1,569.7091,1,7,12.286972421539343,147.4436690584721
but,1,605.1051,1,3,4.957816418998948,59.49379702798737
he,1,153.5869,1,2,13.021943928811634,156.2633271457396
shall,0,1685.6378,1,5,2.966236281602133,35.5948353792256
let,1,241.593,1,3,12.417578323875277,149.01093988650334
the,1,159.4565,1,3,18.81390849542038,225.7669019450446
living,1,393.1018,1,6,15.263221893158464,183.15866271790156
bird,1,316.0731,1,4,12.655300308694413,151.86360370433295
go,1,207.084,1,2,9.657916594232292,115.89499913078751
out,1,123.2561,1,3,24.339566155346468,292.07479386415764
of,1,120.6775,1,2,16.57309771912743,198.87717262952913
the,1,169.2166,1,3,17.728757107754205,212.74508529305047
city,1,330.9196,1,4,12.087528209268958,145.0503385112275
into,1,237.2475,1,4,16.86003013730387,202.32036164764645
the,1,143.3807,1,3,20.923318131380306,251.07981757656367
open,1,223.1426,1,4,17.925756892677597,215.10908271213117
field,1,279.483,1,5,17.890175788867303,214.68210946640764
So,1,242.9579,1,2,8.231878856377998,98.78254627653598
shall,1,400.7944,1,5,12.475224204729408,149.7026904567529
he,1,159.5717,1,2,12.533550748660321,150.40260898392387
make,1,224.051,1,4,17.853078093826852,214.23693712592222
atonement,0,2374.9955,1,9,3.7894808642795326,45.47377037135439
for,1,575.5476,1,3,5.212427260577579,62.54912712693095
the,1,78.4224,1,3,38.2543763006488,459.0525156077856
house,1,318.6207,1,5,15.692640183139389,188.31168219767267
and,1,185.9933,1,3,16.129613271015675,193.5553592521881
it,1,119.4935,1,2,16.7373120713679,200.8477448564148
shall,1,400.5179,1,5,12.483836552623492,149.8060386314819
be,1,167.5764,1,2,11.934854788621786,143.21825746346144
clean,1,314.3945,1,5,15.903586099629605,190.84303319555525
This,0,832.9502,1,4,4.802207863087133,57.6264943570456
is,1,110.0816,1,2,18.16834057644511,218.02008691734133
the,1,175.3928,1,3,17.104464949530428,205.25357939436515
law,1,199.2441,1,3,15.05690758220695,180.68289098648341
for,1,227.6885,1,3,13.175896015828641,158.1107521899437
any,1,347.8504,1,3,8.62439715463889,103.49276585566668
plague,1,423.7664,1,6,14.158744062766656,169.90492875319987
of,1,138.8836,1,2,14.40054837288204,172.80658047458448
leprosy,1,715.2951,1,7,9.786170770637181,117.43404924764617
and,1,156.032,1,3,19.226825266611975,230.7219031993437
for,1,201.5182,1,3,14.886992837371512,178.64391404845816
an,1,147.5563,1,2,13.554148484341232,162.64978181209477
itch,1,365.9493,1,4,10.930475888326608,131.16571065991928
and,1,278.0655,1,3,10.788824935132192,129.4658992215863
for,1,193.9112,1,3,15.470999096493653,185.65198915792382
the,1,157.1519,1,3,19.08981055908328,229.07772670899936
destructive,1,865.6812,1,11,12.706756251608558,152.4810750193027
mildew,1,584.0946,1,6,10.27230862945831,123.26770355349973
of,1,135.102,1,2,14.80362985003923,177.64355820047075
a,1,45.4044,1,1,22.024297204676195,264.2915664561143
garment,1,497.4372,1,7,14.072128099788275,168.8655371974593
and,1,159.1079,1,3,18.85512912935184,226.2615495522221
for,1,232.6874,1,3,12.892833905058891,154.7140068607067
a,1,65.7447,1,1,15.210351556855537,182.52421868226645
house,1,311.8262,1,5,16.034573105146393,192.41487726175671
and,1,212.1201,1,3,14.142931292225489,169.71517550670586
for,1,222.4452,1,3,13.486467678331561,161.83761213997872
a,1,27.4794,1,1,36.39089645334324,436.6907574401189
swelling,1,710.2346,1,8,11.263883792763686,135.16660551316423
and,1,140.8196,1,3,21.30385258870214,255.64623106442565
for,1,189.7252,1,3,15.812343326031543,189.7481199123785
a,1,135.9874,1,1,7.353622467963944,88.24346961556732
scab,1,536.795,1,4,7.451634236533501,89.41961083840201
and,1,151.867,1,3,19.754126966358722,237.04952359630465
for,1,185.4094,1,3,16.180409407505767,194.16491289006922
a,1,26.8336,1,1,37.2667103929402,447.20052471528237
bright,1,414.2167,1,6,14.485171650491155,173.82205980589387
spot,1,242.2901,1,4,16.50913512355643,198.10962148267714
to,1,343.0167,1,2,5.830619908593372,69.96743890312047
teach,0,1080.105,1,5,4.629179570504719,55.55015484605663
when,1,301.576,1,4,13.26365493275327,159.16385919303923
it,1,130.8582,1,2,15.283719323664851,183.4046318839782
is,1,134.2626,1,2,14.896181066060096,178.75417279272116
unclean,1,464.2656,1,7,15.077576283920239,180.93091540704287
and,1,134.7136,1,3,22.26946648296831,267.2335977956197
when,1,257.0346,1,4,15.562107202687887,186.74528643225466
it,1,122.4713,1,2,16.330356581501135,195.96427897801362
is,1,119.1068,1,2,16.79165253369245,201.4998304043094
clean,1,311.9783,1,5,16.026755707047574,192.3210684845709
This,1,319.9816,1,4,12.5007187913305,150.00862549596602
is,1,100.1705,1,2,19.965958041539174,239.5914964984701
the,1,166.3649,1,3,18.032649915937796,216.39179899125355
law,1,233.0745,1,3,12.871420940514728,154.45705128617675
of,1,113.4529,1,2,17.62846079738817,211.541529568658
leprosy,1,736.1247,1,7,9.50925841776536,114.11110101318431
The,1,701.2921,1,3,4.277818044720595,51.33381653664714
LORD,0,2092.765,1,4,1.9113469500875635,22.936163401050763
spoke,0,841.3987,1,5,5.942486005742581,71.30983206891098
to,1,159.978,1,2,12.501718986360624,150.0206278363275
Moses,1,416.4628,1,5,12.005874234145281,144.07049080974338
and,1,158.2678,1,3,18.955213884315068,227.4625666117808
to,1,194.6159,1,2,10.276652627046403,123.31983152455683
Aaron,1,499.6967,1,5,10.006069681869022,120.07283618242826
saying,1,362.9171,1,6,16.53270126979412,198.39241523752946
Speak,0,1812.2443,1,5,2.7590099193580024,33.10811903229603
to,1,153.628,1,2,13.01846017653032,156.22152211836385
the,1,156.8908,1,3,19.121580105398145,229.45896126477774
children,1,551.7209,1,8,14.500085097374413,174.00102116849297
of,1,117.704,1,2,16.991775980425476,203.90131176510573
Israel,1,431.8605,1,6,13.893375291326715,166.72050349592058
and,1,169.6925,1,3,17.67903708178028,212.14844498136335
tell,1,351.0516,1,4,11.394336331183222,136.73203597419865
them,1,273.1973,1,4,14.641433132757902,175.6971975930948
When,1,413.5866,1,4,9.671493225360784,116.05791870432941
any,1,233.4926,1,3,12.848372924880701,154.18047509856842
man,1,264.8171,1,3,11.32857357021129,135.94288284253548
has,1,231.8237,1,3,12.940868427171166,155.29042112605399
a,1,72.4124,1,1,13.809789483569112,165.71747380282935
discharge,0,1368.246,1,9,6.577764524800364,78.93317429760437
from,1,279.077,1,4,14.332961870738183,171.9955424488582
his,1,202.4293,1,3,14.819989003568159,177.8398680428179
body,1,305.5254,1,4,13.09220117214477,157.10641406573725
because,1,550.9011,1,7,12.706454933562485,152.47745920274983
of,1,161.3117,1,2,12.398356721800093,148.78028066160113
his,1,199.6243,1,3,15.028230531052582,180.33876637263097
discharge,0,1839.6039,1,9,4.89235753414091,58.70829040969092
he,1,173.9981,1,2,11.494378386890432,137.93254064268518
is,1,117.7627,1,2,16.983306259112606,203.79967510935126
unclean,1,508.8975,1,7,13.755225757642748,165.06270909171297
This,1,427.0665,1,4,9.366222824782557,112.39467389739069
shall,1,463.4929,1,5,10.78765176338192,129.45182116058305
be,1,178.5183,1,2,11.203333215698333,134.43999858837998
his,0,1349.7392,1,3,2.2226516055842493,26.671819267010992
uncleanness,1,1064.4419,1,11,10.334053930045407,124.00864716054488
in,1,265.0269,1,2,7.546403780144582,90.55684536173499
his,1,200.7889,1,3,14.941064969228876,179.2927796307465
discharge,1,973.956,1,9,9.240663849290932,110.88796619149119
whether,1,442.7947,1,7,15.808680636873026,189.7041676424763
his,1,290.2377,1,3,10.336355339089303,124.03626406907165
body,0,803.7372,1,4,4.976751107202702,59.721013286432424
runs,1,278.1406,1,4,14.38121583113001,172.57458997356014
with,1,319.7601,1,4,12.509378124412644,150.11253749295173
his,1,455.3934,1,3,6.587710757336404,79.05252908803685
discharge,1,764.0689,1,9,11.779042439759033,141.3485092771084
or,1,173.939,1,2,11.498283881130742,137.9794065735689
his,1,215.7761,1,3,13.903300689928123,166.83960827913748
body,1,307.3588,1,4,13.014105989482,156.169271873784
has,1,205.7447,1,3,14.581177546736319,174.97413056083582
stopped,1,535.5678,1,7,13.070240593254486,156.84288711905384
from,1,317.456,1,4,12.600171362330528,151.20205634796633
his,1,205.7033,1,3,14.584112165434389,175.00934598521266
discharge,1,655.0833,1,9,13.738710786857181,164.86452944228617
it,1,135.012,1,2,14.813498059431755,177.76197671318107
is,1,224.9771,1,2,8.889793672333761,106.67752406800514
his,0,1008.2454,1,3,2.9754660918859632,35.70559310263156
uncleanness,1,936.809,1,11,11.74198796125998,140.90385553511976
Every,1,560.8508,1,5,8.9150269554755,106.98032346570601
bed,1,252.3726,1,3,11.887185851395913,142.64623021675095
on,1,130.8761,1,2,15.281628960520676,183.3795475262481
which,1,316.8611,1,5,15.779784896284207,189.3574187554105
he,1,142.8856,1,2,13.99721175541832,167.96654106501984
who,1,296.4265,1,3,10.120552649645022,121.44663179574027
has,1,217.0927,1,3,13.818981476576596,165.82777771891915
the,1,181.1679,1,3,16.559224895801076,198.7106987496129
discharge,1,619.9539,1,9,14.517208456951398,174.2065014834168
lies,1,267.4126,1,4,14.95815829171849,179.49789950062188
shall,0,1664.7486,1,5,3.003456497876016,36.04147797451219
be,1,178.1046,1,2,11.229356232236562,134.75227478683874
unclean,1,449.0014,1,7,15.590151834715883,187.0818220165906
and,1,151.2087,1,3,19.840128246588986,238.0815389590678
everything,1,635.9361,1,10,15.724850342668077,188.69820411201692
he,1,142.3794,1,2,14.046975896794057,168.56371076152868
sits,1,213.706,1,4,18.717303210953368,224.60763853144041
on,1,136.111,1,2,14.693889546032285,176.32667455238743
shall,1,396.8558,1,5,12.59903471235648,151.18841654827776
be,1,276.2805,1,2,7.239019764333711,86.86823717200453
unclean,1,509.59,1,7,13.736533291469613,164.83839949763535
Whoever,0,1287.8123,1,7,5.435574733988796,65.22689680786556
touches,1,431.5832,1,7,16.21935237516196,194.63222850194353
his,1,199.075,1,3,15.069697350244882,180.8363682029386
bed,1,257.3948,1,3,11.655247114549324,139.86296537459188
shall,1,414.2319,1,5,12.070533437912436,144.84640125494923
wash,1,279.707,1,4,14.300678924731953,171.60814709678343
his,1,218.7912,1,3,13.711703212926297,164.54043855511557
clothes,1,616.9491,1,7,11.34615481244725,136.15385774936698
and,1,127.8773,1,3,23.45998859844554,281.5198631813465
bathe,1,317.9568,1,5,15.725406721919457,188.7048806630335
himself,1,464.9063,1,7,15.056797466500239,180.68156959800285
in,1,146.1558,1,2,13.684027592473237,164.20833110967885
water,1,442.0361,1,5,11.311293353642384,135.7355202437086
and,1,175.8019,1,3,17.064661986019495,204.77594383223393
be,1,314.8141,1,2,6.352955601416836,76.23546721700203
unclean,1,434.9867,1,7,16.09244604490206,193.10935253882474
until,1,273.2351,1,5,18.299259502164986,219.59111402597983
the,1,171.7497,1,3,17.46727941882868,209.60735302594418
evening,1,465.1876,1,7,15.047692586818737,180.57231104182483
He,1,314.8645,1,2,6.351938691087753,76.22326429305303
who,1,210.95,1,3,14.221379473808959,170.6565536857075
sits,1,250.6539,1,4,15.958259576252356,191.49911491502826
on,1,135.9597,1,2,14.710241343574605,176.52289612289525
anything,1,447.098,1,8,17.89316883546784,214.71802602561408
on,0,1043.7384,1,2,1.9161889607587494,22.994267529104995
which,1,283.6822,1,5,17.62535682534893,211.50428190418717
the,1,184.8309,1,3,16.231052275350063,194.77262730420074
man,1,254.8489,1,3,11.77168118049558,141.26017416594698
who,1,172.3994,1,3,17.401452673269162,208.81743207922995
has,1,197.7019,1,3,15.1743609950132,182.0923319401584
the,1,151.7676,1,3,19.767064907134333,237.204778885612
discharge,0,1105.5299,1,9,8.140892435383249,97.69070922459898
sat,1,249.0926,1,3,12.043713863840194,144.52456636608233
shall,1,538.1759,1,5,9.290642706223004,111.48771247467604
wash,1,290.8164,1,4,13.754382490120916,165.05258988145098
his,1,294.1237,1,3,10.199790088319983,122.39748105983979
clothes,1,494.321,1,7,14.160838807171858,169.9300656860623
and,1,135.9886,1,3,22.060672732861434,264.7280727943372
bathe,1,302.8304,1,5,16.510891905172002,198.13070286206403
himself,0,2501.7071,1,7,2.7980893526664254,33.57707223199711
in,1,143.369,1,2,13.950017088770934,167.4002050652512
water,1,422.9011,1,5,11.82309528161549,141.87714337938587
and,1,134.1844,1,3,22.357293396251723,268.2875207550207
be,1,161.2521,1,2,12.402939248543118,148.83527098251741
unclean,1,464.2632,1,7,15.07765422717114,180.93185072605368
until,1,287.6701,1,5,17.381020829067744,208.57224994881292
the,1,169.4808,1,3,17.70112012688163,212.41344152257955
evening,1,469.8546,1,7,14.898225961818826,178.7787115418259
He,1,496.1851,1,2,4.0307538456918595,48.36904614830232
who,1,188.1244,1,3,15.946894714348591,191.3627365721831
touches,1,439.4662,1,7,15.928414972528033,191.1409796703364
the,1,163.7015,1,3,18.326038551876433,219.91246262251718
body,1,328.9634,1,4,12.159407399120997,145.91288878945198
of,1,149.005,1,2,13.422368376900105,161.06842052280126
him,1,260.4552,1,3,11.51829566082766,138.2195479299319
who,1,193.9572,1,3,15.467329905773026,185.6079588692763
has,1,215.6827,1,3,13.909321424481426,166.91185709377712
the,1,166.4958,1,3,18.018472538046005,216.22167045655206
discharge,1,670.565,1,9,13.421517675393137,161.05821210471765
shall,1,452.1931,1,5,11.057223119945881,132.68667743935058
wash,1,451.2499,1,4,8.864267892358535,106.37121470830243
his,1,263.8342,1,3,11.370777556510868,136.44933067813042
clothes,1,1026.6936,1,7,6.818002956286082,81.81603547543298
and,1,134.4383,1,3,22.31506944077692,267.780833289323
bathe,1,326.1679,1,5,15.329528135662647,183.95433762795176
himself,1,478.3439,1,7,14.633823071643642,175.6058768597237
in,1,142.1715,1,2,14.067517048072222,168.81020457686668
water,1,423.6455,1,5,11.80232057227092,141.62784686725104
and,1,154.736,1,3,19.387860614207426,232.6543273704891
be,1,196.133,1,2,10.197162129779283,122.3659455573514
unclean,1,480.3008,1,7,14.574200167894787,174.89040201473745
until,1,333.6037,1,5,14.987843360250501,179.85412032300601
the,1,151.0558,1,3,19.860210597673177,238.32252717207814
evening,1,411.1652,1,7,17.02478711719766,204.29744540637193
If,1,353.4941,1,2,5.657803058099131,67.89363669718958
he,1,221.0368,1,2,9.048267075889626,108.57920491067551
who,1,175.3648,1,3,17.107195970913203,205.28635165095844
has,1,198.2825,1,3,15.129928258923506,181.55913910708207
the,1,138.9056,1,3,21.597401400663475,259.1688168079617
discharge,0,2502.0737,1,9,3.5970163468805896,43.16419616256707
spits,1,333.0242,1,5,15.013923913036951,180.16708695644343
on,1,127.3287,1,2,15.707377833905475,188.4885340068657
him,1,495.0605,1,3,6.059865410389235,72.71838492467081
who,1,198.156,1,3,15.139586992066857,181.6750439048023
is,1,147.7465,1,2,13.536699684933314,162.44039621919978
clean,1,365.346,1,5,13.685656884159126,164.2278826099095
then,1,265.6733,1,4,15.056085801621766,180.6730296194612
he,1,136.1659,1,2,14.687965195397672,176.25558234477205
shall,1,373.358,1,5,13.391972316114828,160.70366779337792
wash,1,285.8404,1,4,13.993823126471975,167.9258775176637
his,1,264.7578,1,3,11.331110924777288,135.97333109732745
clothes,1,522.1353,1,7,13.406486786087818,160.87784143305382
and,1,137.2005,1,3,21.86580952693321,262.3897143231985
bathe,1,319.2615,1,5,15.661142981537077,187.93371577844493
himself,0,2239.7659,1,7,3.125326624536966,37.50391949444359
in,1,152.2641,1,2,13.13507254828945,157.6208705794734
water,1,427.1886,1,5,11.704432187563057,140.4531862507567
and,1,157.8394,1,3,19.006661201195644,228.07993441434775
be,1,168.4482,1,2,11.873086206917021,142.47703448300425
unclean,1,452.684,1,7,15.463325410219932,185.5599049226392
until,1,311.092,1,5,16.072415876975302,192.86899052370364
the,1,163.3309,1,3,18.367620578837194,220.41144694604634
evening,1,427.138,1,7,16.388146219722902,196.65775463667484
Whatever,1,766.2834,1,8,10.440001701720277,125.28002042064332
saddle,1,497.5057,1,6,12.060163330791989,144.72195996950387
he,1,262.6992,1,2,7.613270234549629,91.35924281459555
who,1,177.5523,1,3,16.896429953315163,202.75715943978196
has,1,256.1825,1,3,11.7104017643672,140.5248211724064
the,1,154.2626,1,3,19.447357946773877,233.36829536128653
discharge,0,1354.3363,1,9,6.645321402077165,79.74385682492598
rides,1,374.1066,1,5,13.365174525121983,160.38209430146378
